AAL-close,AAPL-close,AAP-close,ABBV-close,ABC-close,ABT-close,ACN-close,ADBE-close,ADI-close,ADM-close,ADP-close,ADSK-close,ADS-close,AEE-close,AEP-close,AES-close,AET-close,AFL-close,AGN-close,AIG-close,AIV-close,AIZ-close,AJG-close,AKAM-close,ALB-close,ALGN-close,ALK-close,ALL-close,ALXN-close,AMAT-close
41.31,118.03,164.3,60.29,98.93,45.41,107.1,91.77,60.25,36.47,86.41,62.92,286.4,43.16,55.61,9.88,103.95,65.1,320.26,63.15,37.85,84.81,43.95,57.68,52.9,67.76,79.61,62.43,182.24,18.45
41.69,117.81,164.84,60,98.99,45.42,107.46,92.17,60.45,36.46,86.69,63.05,285.53,43.31,55.94,9.99,104.06,65.3,319.76,63.68,38.42,85.15,44,57.9,53.11,67.65,79.76,62.84,182.46,18.62
41.26,118.3,162.73,58.15,98.64,44.92,107.22,91.46,61.63,36.49,86.26,63.47,286.85,43.76,56.01,9.99,102.75,65.24,313.89,63.58,38.11,85.52,43.75,57.61,53.56,66.74,79.73,62.76,178.44,18.77
43.26,117.34,162.34,59.02,99.5,45.46,108.13,92.55,61.57,36.7,87.56,64.72,289.16,43.83,56.73,9.98,107.5,65.99,322.49,64.12,38.77,85.26,43.86,57.66,52.95,67.09,81.17,63.5,180.28,19.18
43.82,116.28,157.93,57.72,98.85,45.22,107.59,92.02,60.74,36.52,86.91,64.55,285.37,42.83,55.33,9.6,106.93,65.59,317.46,63.5,38.11,84.62,43.46,56.07,52.28,67.93,81.7,62.89,176.58,19.13
43.27,115.2,154.78,56.12,98.71,44.15,105.93,89.91,59.05,35.61,85.26,64.41,281.25,42.25,54.7,9.52,101.72,63.1,312.95,62.36,37.49,82.99,42.96,54.81,52.83,65.82,80.55,62.77,168.79,18.76
44.97,119.03,155.83,57.18,99.89,45.3,109.1,92.58,59.21,35.97,87.43,65.29,284.22,43.34,55.84,9.32,105.32,63.52,316.5,63.99,38.73,86.56,43.92,56.615,52.99,65.56,84.91,64.49,175.76,19.03
45.78,118.28,151.22,56.27,99.98,45.56,108.94,89.6,58.5,35.41,86.6,63.75,282.86,42.97,56.25,9.21,103.62,62.8,316.51,62.8,38.38,86.81,44.02,55.71,51.1,66.47,86.33,64.39,179.15,18.91
44.55,118.23,149.88,56.67,100.47,45.55,108.91,91.72,58.02,35.27,86.32,63.96,282.15,42.74,55.88,9.2,103.93,62.12,310.47,62.75,38.45,85.84,43.33,55.1,49.78,66.58,85.62,63.86,188.72,18.95
43.65,115.62,153.21,56.03,100.67,44.96,107.29,89.56,56.65,35.41,84.95,63.25,280.09,42.58,56.25,9.26,103.87,61.26,306.41,62.18,38.27,84.09,43.2,53.27,50.02,64.84,83.51,62.9,183.16,19.03
44.09,116.17,151.76,55.78,101.95,45.31,107.6,88.96,57.15,35.09,85.46,63.24,280.16,41.71,54.88,9.28,104.82,61.09,305.7,60.98,37.62,84.11,43.45,53.7,49.21,65.03,84.36,62.48,187.63,18.75
42.09,113.18,148.85,54.04,102.08,44.36,105.3,91.42,56.93,34.22,83.33,61.1,268.1,41.72,54.56,8.97,104.91,59.71,302.07,59.46,37.62,82.29,43.41,51.81,47.95,65.09,82.77,61.47,188.06,18.32
41.77,112.48,147.61,55.44,102.53,44.81,106.36,93.26,56.82,34.18,84.6,60.74,269.99,41.8,54.54,8.83,105.8,59.54,303.02,58.42,37.85,81.43,42.79,51.08,47.76,65.04,82.15,61.39,187.79,18.05
42.595,110.49,156.17,56.39,101.69,45.59,106.72,94.02,56.55,34.86,85.47,61.09,267.99,41.94,56.04,9.25,107.02,60.92,304.66,59.94,38.49,81.85,43.56,51.755,48.68,65.84,82.13,62.7,186.21,18.46
43.2,111.34,160.82,57.63,101.59,46.05,109.08,95.56,57.53,35.4,86.2,61.93,273.3,43,57.01,9.37,108.76,61.7,309.07,60.93,39.78,82.55,42.53,53.275,51.83,65.76,82.75,63.38,188.91,18.5
42.46,108.98,153.07,56.38,102.34,45.26,103.26,94.2,56.12,34.29,84.81,60.74,269.06,44.03,57.42,9.2,108.86,60.38,309.51,60.13,39.53,80.89,41.26,52.59,52.42,64.77,81.13,62.37,185.79,18.06
41.09,106.03,149.57,55.74,101.88,43.7,101.93,91.31,55.17,35,83.28,59.52,266.94,43.2,56.28,9.06,108.47,58.29,306.58,59.6,39.39,79.09,40.08,52.32,51.18,64.16,79.95,61.33,182.13,18.1
42.4,107.33,149.65,56.2,102.89,44.04,102.99,91.62,55.83,35.31,84.14,60.16,270.53,42.86,56.55,9.16,109.72,58.48,309.92,59.97,39.52,79.96,40.31,52.675,51.46,64.21,82.5,61.3,185.07,18.52
42.895,107.23,147.83,57.59,103.16,44.48,103.76,93.82,56.015,36.41,84.86,60.985,273.7,43.2,57.21,9.29,108.91,59.28,310.59,60.73,39.52,80.48,40.51,52.975,54.31,65.42,81.72,62.5,187.07,18.755
43.29,108.61,149.06,58.58,103.94,45.1,104.42,94.7,56.48,36.68,85.73,62.04,278.35,43.85,58.25,9.54,110.075,60.32,310.57,61.41,39.7,80.96,41.02,53.25,56.29,65.12,82.16,62.89,187.39,19.09
43.81,108.03,149.13,58.46,103.95,45.1,104.23,94.3,56.8,36.65,85.94,61.85,278.2,43.68,58.4,9.58,109.63,60.18,311.23,61.7,39.62,80.88,41.15,53.04,55.95,65.39,82.12,63.14,189.41,19.11
43.23,106.82,150.55,58.75,104.19,45.03,104.08,94.2,56.45,36.5,85.75,61.86,278.14,44.04,58.6,9.46,108.95,60.39,308.88,61.6,39.82,80.94,41.32,53.18,56.75,66.34,82.42,62.64,189.1,19
43.5,108.74,152.2,59.45,104.77,45.82,105.32,95.33,57.31,37.09,86.84,62.22,280.3,44.12,58.89,9.61,110.21,60.94,314.49,62.54,40.36,81.99,41.57,53.33,56.73,66.37,82.77,63.19,191.88,19.26
42.8,107.32,151.4,59.8,105.02,45.27,105.86,95.28,56.55,36.88,86.38,62.25,276.77,44,58.9,9.5,108.93,60.52,315.06,62.51,40.36,81.37,41.38,52.9,56.34,66.1,81.44,62.81,191.31,18.96
42.35,105.26,150.51,59.24,103.71,44.91,104.5,93.94,55.32,36.68,84.72,60.93,276.57,43.23,58.27,9.57,108.12,59.9,312.5,61.97,40.03,80.54,40.94,52.63,56.01,65.85,80.51,62.09,190.75,18.67
40.91,105.35,152.24,57.61,101.87,42.93,101.83,91.97,54.44,35.84,82.07,60.31,271.71,43.03,58.33,9.43,109.26,59.18,307.47,60.43,39.65,78.52,40.2,52.31,55.55,64.27,78.4,60.67,184.68,18.47
40.52,102.71,151.2,57.37,103.36,42.92,102.36,92.34,54.04,36.24,82.27,60.39,274.05,43.54,58.81,9.56,110.78,59.1,308.73,60.64,40.66,79.83,40.31,52.02,54.7,64.95,77.09,60.53,184.9,18.49
41.23,100.7,147.2,57.38,101.78,42.56,102.16,91.02,51.74,35.36,81.26,59.54,270.18,43.82,59.03,9.23,110.22,58.2,303.45,59.75,40.2,78.78,39.53,50.48,52.31,64.87,78.2,59.85,184.07,17.73
40.45,96.45,148.83,57.21,98.53,41.54,99.16,89.11,50.42,34.52,78.78,55.98,262.03,43.85,58.35,9,110.27,57.21,303.15,58.32,39.97,77.01,38.71,48.19,49.95,63.5,73.99,58.44,174.37,17.21
40.37,96.96,145.56,55.65,97.96,40.67,98.2,87.85,49.98,34.39,78.13,55.06,257.01,43.51,58.26,9.13,107.07,56.71,299.46,57.45,39.21,76.07,38.3,48.1,49.01,64.53,70.38,58.23,168.13,16.79
41.08,98.53,147.05,53.88,94.06,40.73,99.23,89.38,51.17,34.16,78.51,55.23,253.12,43.52,58.77,9.03,105.32,57.08,299.37,57.69,39.46,77.4,37.66,45.46,48.04,61,70.67,58.02,161.65,16.68
42,99.96,148.07,54.84,94.18,41.46,101.01,89.82,51.65,34.27,79.47,54.79,257.29,43.38,58.17,8.75,109.15,57.8,296.03,57.96,39.18,77.79,37.88,46.88,48.95,61.77,71.04,58.65,166.12,16.75
40.1,97.39,142.16,51.18,93.14,40.28,99.26,88.3,50.1,33.47,77.34,50.87,248.59,43.14,57.95,8.64,104.88,56.91,287.33,56.67,38.44,78.45,37,45.82,47.71,58.86,67.66,57.91,157.92,16.2
40.55,99.52,141.32,54.56,93.72,41.1,101.88,89.8,50.5,33.36,78.99,52.65,256.24,43.71,59.14,8.85,108.25,57.32,299.12,57.3,37.81,79.33,37.7,46.91,48.9,59.99,68.75,58.42,167.29,16.81
38.76,97.13,144.29,57.34,92.77,40.54,99.27,89.17,49.82,31.51,77.92,49.4,251.28,43.51,58.69,8.54,105.04,56.61,295.24,56.09,37.81,78.27,37.61,44.15,47.91,59.86,68.73,58.13,158.68,16.08
38.86,96.66,144.62,54.99,92.54,40.43,101.38,89.18,49.39,30.51,79.11,47.59,251.97,43.45,59.57,8.72,104.84,56.49,291.79,56.16,38.24,78.52,37.19,45.44,48.42,59.77,67.05,58.44,156.75,16.45
39.06,96.79,143.39,57.15,90.9,39.96,99.06,87.94,50.58,31.29,78.22,47.9,246.97,42.33,57.92,8.62,104.04,55.55,292.94,55.05,36.96,76.64,36.81,46.11,48.01,60.33,67.16,57.99,159.89,16.37
39.79,96.3,143.8,58.36,90.57,39.48,98.29,88,50.53,31.92,79.25,47.87,248.81,42.13,57.64,9.11,105.26,55.82,295.79,55.31,36.95,77.2,36.75,46.21,49.43,60.73,72.61,58.15,155.52,16.81
40.16,101.42,144.43,58.83,91,40.03,102.24,89.63,51.38,33.23,81.11,49.03,249.22,42.95,58.53,9.17,107.58,57.27,298.04,56.35,37.76,79.47,37.65,46.91,51.29,60.95,72.86,58.53,159.15,17.05
38.88,99.44,144.72,58.65,91.27,39.66,101.75,86.77,51.05,32.43,80.09,47.97,245.39,42.67,57.75,8.74,105.43,56.55,295.95,55.36,37.67,78.11,36.88,45.7,49.98,60.39,69.79,57.7,154.54,16.91
39.64,99.99,151.47,58.26,91.26,40.16,102.53,86.89,51.29,33.63,80.89,48.42,249.6,42.76,58.2,9.04,104.98,57.52,294.6,55.91,38.73,79.21,37.35,46.2,51.88,62.21,71.33,58.18,152.64,17.35
39.69,93.42,151.52,57.11,90.18,40.47,101.96,84.85,51.28,33.74,80.48,46.49,246.8,43.2,58.19,9.08,101.69,57.45,290.02,54.54,38.24,78.95,37.07,44.35,50.93,61.42,70.02,58.41,151.12,17.09
38.14,94.09,148.56,55.85,87.29,36.71,103.08,84.52,51.76,34.7,80.75,45.27,199,43.85,59.45,9.16,98.79,58.31,281.76,54.71,38.11,79.45,36.24,43.47,51.76,59.51,68.57,59.22,145.61,16.68
38.99,97.34,152.05,54.9,89.56,37.85,105.54,89.13,53.86,35.35,83.09,46.82,199.79,44.92,60.97,9.5,101.84,57.96,284.43,56.48,39.15,81.31,37.64,45.62,52.64,66.14,70.4,60.6,145.93,17.65
39.38,96.43,154.89,54.39,89,38.45,106.28,89.61,53.17,35.46,82.97,47.65,206.56,45.66,61.79,9.46,103.37,56.51,282.7,56.29,39.61,80.98,37.83,45.3,52.82,67.55,70.29,60.53,143.5,17.65
37.03,94.48,151.86,53.95,88.14,37.88,103.82,87.95,51.34,32.36,82.17,45.89,194.29,46.38,62,9.29,101.88,57.28,279.68,55.33,39.14,79.33,37.49,42.94,51.86,67.54,67.96,59.97,137.36,17.05
37.51,96.35,147.94,56.84,87.99,38.02,102.1,87.99,51.38,33.44,82.15,49.56,194.7,47.33,63.31,9.75,101.19,57.32,278.39,54.31,39.62,79.45,38.54,44.39,53.52,67.17,67.27,59.64,145.97,17.29
38.21,96.6,147.85,56.76,84.4,38.01,102.73,86.36,51.67,34.25,82.8,49.51,197.41,46.53,62.29,9.8,102.11,58.02,272.45,54.02,39.68,78.64,38.68,44.64,51.95,67.38,68.91,62.05,146.02,17.58
36.75,94.02,143.94,53.12,84.7,37.41,98.97,79.2,49.82,34.07,81.31,46.17,187.22,46.49,62.84,9.75,99.22,58.21,273.8,53.37,37.01,78.48,38.32,43.2,51.54,65.87,64.56,63.37,142.28,16.81
35.55,95.01,141.45,52.89,83.62,37.46,95.07,74.94,49.16,33.3,81.25,43.45,183.74,46.17,62.49,9.44,94.31,58,266.3,52.3,35.6,76.23,38.18,40.98,48.79,58.65,63.06,63.33,139.15,16.19
36.19,94.99,141.5,53.48,84.75,37,93.32,73.85,49.31,33.58,80.67,42.64,177.12,46.08,62.37,9.51,97.2,57.93,272.34,52.25,35.45,76.49,37.82,39.57,49.89,58.66,65.63,63.01,136.46,16.1
37.12,94.27,138.57,52.72,85.6,37.21,94.21,75.53,48.96,33.18,80.83,43.72,182.1,46.2,62.9,9.53,99.74,57.49,279.77,52.45,36.32,66.23,38,47.96,50.09,60.13,66.84,62.98,138.82,15.99
36.49,93.7,138.41,52.18,84.55,36.34,93.43,74.94,48.84,31.63,80.21,43.26,180.45,45.37,61.31,9,97.82,55.6,274.55,50.52,35.77,66.91,37.82,49.14,50.09,58.79,66.94,62.32,135.36,15.64
37.82,93.99,140.77,52.58,85.61,37.13,94.7,76.67,49.64,32.45,81.74,44.92,182.65,45.25,60.6,9.17,99.3,57.31,280.48,53,36.05,67.07,38.49,50.76,51.38,58.78,68.44,63.91,141.11,16.06
38.61,96.64,146,53.51,85.61,37.99,96.91,78.88,52.07,33.62,83.78,44.89,187.49,45.58,61.09,9.38,102.18,58.13,284.45,52.06,36.62,67.25,39,52.55,52.32,61.87,69.6,64.57,142.39,16.72
39.34,98.12,143.41,55.01,87.49,38.45,99.01,81.85,52.73,33.4,85.33,46.67,192.41,45.31,61.1,9.62,105.46,59.07,283.2,52.67,36.25,69.25,39.39,53.42,52.77,63.1,71.77,65.02,148.6,17.14
39.54,96.26,143.32,54.55,86.69,38.31,98.52,80.53,52.04,33.9,84.91,47.75,197.43,46.28,62.45,9.7,104.38,59.16,277.98,51.92,36.35,68.43,39.72,53.28,54.53,62.88,72.32,64.3,143.15,17.17
39.76,96.04,143.63,54.29,86.84,38.53,98.95,80.87,52.1,32.65,85.56,49.91,204.36,45.6,61.91,9.41,103.45,59.32,275.75,51.53,36.18,70.33,39.43,53.13,54.48,63.29,72.34,64,145.89,18.38
40.84,96.88,147.87,55.28,87.7,39.16,100.35,83.8,52.61,33.79,86.4,50.35,210.89,46.23,62.85,9.79,106.56,59.7,285.82,52.1,36.46,70.59,39.93,54.48,54.83,64.33,72.39,64.44,145.32,18.59
40.38,94.69,147.55,55.07,87.35,38.39,99.65,83.07,51.46,33.79,84.85,49.69,206.46,46.52,62.76,9.58,107.33,59.37,286.78,51.06,36.17,70.17,39.55,53.97,52.66,62.94,72.74,63.73,142.06,18.51
40.66,96.1,150.42,54.89,87.08,39.2,99.55,83.42,51.81,33.85,85.26,49.18,210.76,47.48,63.01,10.03,106.65,59.63,284.7,50.92,36.04,70.61,39.65,54.78,53.31,63.32,73.6,63.95,141.97,18.69
41.36,96.76,150.08,56.2,87.6,39.63,100.91,86.68,52.99,34.62,85.92,49.42,212.6,48.13,63.89,9.97,109.4,60.33,296.34,51.37,36.62,72.47,40.01,54.96,55.44,64.46,74.91,64.41,140.54,18.89
40.87,96.91,150.05,56,87.54,39.52,101.12,86.6,53.44,34.79,85.66,51.19,212.69,46.49,61.47,9.87,109.92,60.17,298.07,51.09,36.47,72.74,40.06,55.24,56.56,65.4,74.57,64.32,140.16,19
41,96.69,148.44,54.61,86.62,38.74,100.26,85.15,52.99,34.96,84.69,51.74,210.13,46.95,61.75,9.8,108.63,59.52,290.11,50.2,36.61,71.1,39.85,53.97,56.22,66.03,73.9,63.46,140.8,18.87
41.83,100.53,153.35,56.34,87.43,39.33,103.45,88.37,54.7,35.48,86.77,54.31,213.51,46.93,61.73,10.12,110.54,61.07,295.91,51.88,37.87,73.34,40.61,55.53,58.66,67.86,77.07,64.81,150.83,19.37
41.59,100.75,152.17,55.7,87.63,39.34,102.66,88.39,55.41,35.83,85.65,54.41,214.35,46.96,61.89,10.28,110.15,61.41,292.48,51.83,38.32,73.27,40.31,56.21,57.71,68.51,77.26,65.41,151.59,19.49
41.88,101.5,153.88,55.93,88.22,38.82,102.8,87.21,55.47,36.83,85.65,54.79,216.88,47,61.77,10.45,109.64,60.98,289.62,52.27,38.58,74.15,40.69,55.64,57.22,69.44,78.25,65.31,145.85,19.45
41.63,103.01,152.37,56.15,88,39.18,103.18,86.18,55.78,37.65,86.19,56.25,216.22,47.35,62.43,10.79,108.06,61.03,288.67,52.3,38.54,74.11,41,55.57,59.17,70.39,77.67,65.38,144.46,19.39
42.13,101.87,151.52,56.4,88.1,39.18,102.4,85.11,56.49,37.14,86.09,58.17,219.96,47.13,63.24,10.89,109.7,60.55,288.39,52.66,38.59,73.45,41.18,55.33,58.8,71.55,77.2,65.03,149.6,19.44
40.77,101.03,149.68,55.32,87.82,39.17,102.62,84.35,55.34,36.03,85.49,56.86,212.64,47.85,63.61,10.62,106.99,60.06,284.43,51.93,38.31,75.22,40.88,54.58,58.48,70.6,76.4,64.58,141.03,18.78
41.65,101.12,153.77,56.39,87.57,39.28,103.4,85.27,54.93,36.06,85.72,56.69,213.19,48.27,64.3,10.5,109.22,60.43,289.98,51.59,38.49,76.63,41.09,55.19,60.24,70.69,77.32,64.53,140.52,19.17
41.63,101.17,156.15,56.23,86.18,39.03,103.58,84.85,55.12,35.77,85.2,55.95,208.06,47.94,64.13,10.81,110.87,60.37,289.25,51.54,38.47,76.78,41.51,54.64,59.38,70.42,76.39,64.26,136.76,19.57
42.47,102.26,158.57,57.73,89.55,40.37,105.68,86,55.94,36.6,87.27,56.61,211.6,48.22,64.23,10.91,113.47,62.27,298.98,52.89,39.27,77.6,42.6,56.07,60.935,72.3,80.77,65.52,139.27,20.035
42.59,102.52,159.34,57.21,87.96,40.5,106.32,87.01,55.67,36.71,87.27,56.7,214.87,48.32,64.22,10.96,114.17,61.65,293.02,52.87,39.14,77.43,42.45,55.28,60.02,72.21,79.79,64.95,134.5,19.91
42.11,104.58,158.52,55.62,86.3,39.9,107.07,86.83,56.11,36.56,87.32,56.32,210.7,48.18,64.41,10.97,112.87,61.55,283,53.02,39.27,78.67,42.67,54.67,59.19,71.04,79.99,65.92,134.44,19.9
42.31,105.97,158.96,56.31,87.07,40.18,107.59,88.17,56.86,37.46,87.66,56.97,207.34,48.43,65.13,11.39,113.36,62.46,272.76,52.91,39.66,77.93,42.97,55.81,61.62,72.64,80.53,66.28,130.84,20.05
42.1,105.8,157.94,55.32,85.88,40.29,108.56,89.96,57.87,38.2,88.84,57.06,205.56,48.9,65.43,11.53,110.55,63.39,272.7,53.18,40.53,78.5,43.71,56.06,62.43,68.47,80.98,67.2,127.91,20.28
43.44,105.92,157.47,56.57,87.48,40.79,107.77,93.42,59.01,38.07,88.64,57.81,208.7,48.98,64.79,11.62,112.61,63.52,269.43,53.71,40.26,78.02,43.68,55.95,61.38,68.9,82.03,67.23,128.45,20.49
43.47,105.91,158.61,56.01,87.13,40.76,108.16,92.5,58.85,38.17,89.01,58.17,210.3,48.78,64.8,11.54,111.41,63.28,274.33,53.57,40.26,78.33,44.1,56.29,61.64,68.8,82.26,66.84,131.06,20.73
42.76,106.72,158.19,57.5,87.16,41.03,107.83,92.56,58.52,37.61,88.64,57.98,210.32,48.87,64.77,11.54,112.52,63.34,277.22,53.72,40.46,78.61,44.1,56.74,62.16,69.82,82.03,66.92,135.71,20.78
41.92,106.13,161.09,56.36,87.27,40.78,107.66,92.16,58.33,36.6,88.53,57.29,209.8,48.99,65.08,11.3,111.75,63.4,281.31,53.44,40.35,77.96,44.02,55.12,61.39,69.78,81.12,66.66,133.63,20.28
40.5,105.67,161.82,56.12,86.17,40.75,114.3,92.52,58.64,36.47,88.75,57.37,211.77,49.25,65.06,11.57,112.41,62.7,279.32,52.98,40.37,77.18,43.98,54.84,61.92,70.23,80.59,66.19,133.19,20.15
40.91,105.19,161.76,56.11,86.48,40.88,114.17,92.4,58.32,36.35,88.3,57.11,211.04,49.2,65,11.41,112.1,63.16,276.01,53.41,40.65,77.65,43.93,54.93,62.12,70.35,81.49,66.82,132.5,20.2
41.35,107.68,163.03,57.05,86.42,41.47,115.26,93.22,58.8,36.87,89.43,58.23,212.77,49.89,66.03,11.65,113.29,63.18,273.52,53.39,41.43,77.11,44.27,55.26,62.96,72.47,82.35,67.16,134.54,20.59
41.38,109.56,163.79,57,87.09,41.65,115.37,93.78,59.11,36.62,89.15,57.9,215.96,49.75,66.02,11.62,114.19,63.73,274.94,54.52,41.67,78.36,44.37,55.1,63.99,72.01,82.33,67.72,134.82,21.04
41.01,108.99,160.34,57.12,86.55,41.83,115.4,93.8,59.19,36.31,89.71,58.31,220,50.1,66.4,11.8,112.35,63.14,268.03,54.05,41.82,77.15,44.48,55.57,63.93,72.69,82.02,67.37,139.22,21.18
39.52,109.99,160.42,57.42,86.51,42.19,116.35,95.16,58.98,36.47,90.26,57.77,221.12,50.54,67.01,11.57,113.71,64.12,268.09,54.89,42.03,78.11,44.63,55.22,65.2,73.02,82.01,68.23,142.94,21.42
39.37,111.12,159.23,59.21,87.16,42.32,115.5,94.5,58.76,36.04,89.71,58.19,214.71,50.83,66.58,11.36,114.53,63.59,277.55,54.4,42.13,77.74,44.44,55.33,65.33,73.34,78.92,67.64,147.1,21.17
38.93,109.81,160.47,58.54,85.69,42.04,114.13,94.17,58.48,35.11,89.75,57.11,210,49.52,65.4,11.07,111.12,63.72,236.55,53.68,41.74,77.38,43.73,53.14,64.5,72.18,79.68,66.7,148.03,20.95
38.9,110.96,159.88,59.89,87.54,43.05,114.67,95.4,59.16,35.54,90.84,57.78,214.46,49.55,65.63,11.08,112.11,63.66,244.74,54.11,42.02,77.96,44,54.78,66.03,73.55,79.64,67.03,157.02,21.06
38.36,108.54,155.83,59.3,86.66,42.61,112.1,93.78,58.36,35.72,89.8,56.39,212.43,49.16,65.5,10.86,110.28,63,241,53.11,41.87,77.09,43.43,53.28,64.69,72.49,78.28,66.28,148.03,20.8
38.5,108.66,156.11,58.47,85.31,42.37,112.83,94.07,58.8,36.09,90.33,56.76,215.27,48.78,66.01,10.96,108.87,63.91,236,53.16,42.19,77.91,43.59,52.38,64.85,73.06,79.08,66.84,148.89,20.79
38.73,109.02,154.77,58.5,84.44,42.48,113.1,92.95,58.6,36,89.71,56.87,206.7,48.68,65.68,11.02,108.27,64.04,228.37,53.41,41.33,78.62,43.8,51.06,65.25,73.32,78.48,66.79,147.88,20.94
39.19,110.44,156.5,59.9,84.9,42.83,114.4,93.42,58.8,36.83,90.11,55.92,204.4,48.71,66.31,11.16,109.29,65.53,222.57,53.79,41.6,79.7,44.09,50.54,65.3,73.09,79.25,67.21,153.55,20.93
39.94,112.04,160.49,59.06,85.17,43.35,114.96,94.53,59.8,37.14,90.24,57.71,215.14,48.3,65.79,11.23,110.54,66.45,220.4,55.14,40.62,81.27,44.8,51.79,65,73.09,81.87,67.53,152.88,21.31
41.17,112.1,160.94,59.28,86.7,43.51,114.75,94.44,59.44,36.59,90.26,58.08,214.48,48.35,65.59,11.24,109.69,66.97,216.39,55.26,39.6,80.88,44.69,51.67,65.45,73.13,81.86,66.67,154.75,21.48
40.91,109.85,161.19,59.51,87.83,43.41,114.82,95.16,58.66,37.3,90.15,58.42,214.77,48.73,66.05,11.25,109.81,66.88,217.16,54.95,40.48,80.84,44.94,50.93,65.37,73.47,82.38,66.6,153.09,21.47
40.92,107.48,160.94,59.88,88.66,43.95,115.59,96.55,58.7,37.71,90.7,59.14,215,49.08,66.24,11.31,110.47,67.21,219.91,55.28,40.87,81.35,45.3,51.75,65.49,73.63,82.24,67.3,155.71,21.56
41.34,106.91,160.79,60.17,89.49,43.85,115.1,96.52,58.23,38.23,90.74,59.13,211.62,49.12,65.84,11.5,111.47,67.56,225.67,55.72,40.9,81.52,45.33,51.35,65.34,72.9,82.12,67.53,155.44,21.2
41.26,107.13,158.39,60.48,91.86,43.97,115.54,96.33,59.18,38.87,90.12,59.39,217.92,47.59,63.7,11.27,113.21,68.05,227.94,56.12,40.04,81.41,45.37,51.27,65.65,73.55,81.6,66.92,157.04,21.14
40.01,105.97,157.13,61.37,91.83,43.88,114.48,96.37,58.81,38.35,89.35,60.07,202.6,46.47,62.26,11.11,113.09,67.4,227.49,55.52,39.57,78.98,44.75,51.36,65.64,73.3,79.38,65.45,161.38,20.945
38.21,105.68,158.4,61.42,91.89,44.08,113.95,94.79,58.48,39.62,89.65,59.54,205.99,46.55,62.74,11.18,114.82,67.92,229.14,56.19,40.14,79.63,45.03,51.13,66.24,73.87,76.81,65.74,159.1,21.1
37,105.08,157.39,60.97,91.51,44.01,114.1,95.8,58.43,39.26,89.58,59.99,203.9,46.97,62.81,11,114.3,67.87,224.85,55.95,40.7,78.98,44.91,51.09,66.59,74.28,74.45,65.61,158.02,20.94
36.92,104.35,158.28,60.93,91.28,43.88,114.61,96.15,59.33,39.73,89.79,61.01,201.68,46.81,62.9,11.21,115.77,68,219.94,56.55,40.6,79.31,45.07,52.66,67.76,74.7,74.35,65.87,154.01,21.27
36.71,97.82,159.27,60.7,90.64,43.83,115.48,95.64,59.64,39.91,90.12,61.4,202.92,47.26,63.93,11.39,113.8,69.32,220.07,56.63,40.23,85.33,45.14,54.85,67.86,74.78,73.58,65.51,150.78,21.42
35.97,94.83,155.87,61.2,86.42,40.42,114.33,93.64,57.86,40.07,89.1,61.39,201.2,47.69,63.06,11.12,114.63,69.01,218.85,55.83,40.06,84.59,44.43,52.41,66.42,73.7,72.01,64.95,142.53,20.81
34.69,93.74,156.1,61,85.1,38.9,112.92,94.22,56.32,39.94,88.44,59.82,203.31,48,63.5,11.16,112.27,68.97,216.56,55.82,40.06,84.57,46.04,50.99,66.16,72.19,70.43,65.05,139.28,20.47
34.43,93.64,155.46,61.44,85.23,38.85,114.4,94.9,57.01,40.26,89.43,61.37,202.82,48.14,64.36,11.3,113.85,69.13,218.11,56.59,41.11,86.25,46.9,50.94,67.9,75.1,70.53,65.36,140.53,20.31
34.58,95.18,156.01,61.77,85.48,38.55,113.3,93.66,56.23,39.1,88.81,60.34,201.1,48.55,64.5,11.13,114.07,68.97,214.82,55.94,41.55,86.23,46.39,49.91,67.33,74.9,70.41,65.41,144.37,20.1
33.21,94.19,155.84,61.46,84.29,38.1,113.55,92.94,55.83,38.72,88.39,58.73,200.75,48.73,65.39,11.16,113.06,68.43,214.62,54.85,42.17,86.05,47.06,49.54,66.59,74.8,69.1,65.28,141.41,19.85
32.805,93.24,148.74,62.34,78,38.5,114.08,93.5,55.69,38.08,86.45,58.46,200.24,48.88,65.16,11.07,113.87,68.66,210.34,54.81,42.31,86.25,47.08,49.51,67.1,75.56,69.14,67.87,142.58,19.85
33.03,92.72,150.52,62.51,76.52,37.97,115.55,94.3,55.47,38.2,86.85,58.66,203.86,48.19,64.56,11.08,112.82,68.85,201.65,55.04,42.82,86.36,46.96,49.94,68.63,74.7,68.51,67.1,140.99,19.87
32.94,92.79,151.53,63.7,77.37,37.98,115.47,94.61,55.23,37.73,87.16,58.79,203.3,48.43,65.29,11.16,113.93,68.64,213.71,55.25,43.03,86.07,46.91,50.15,67.28,75.58,68.8,67.21,143.52,19.89
33.77,93.42,152.29,63.74,76.68,38.1,116.94,96.52,56.1,38.4,88.5,59.57,204.39,48.66,65.05,11.45,114.46,69.18,225,56.35,43.1,87.01,47.74,51.97,67.86,76.56,69.33,67.98,145.48,19.98
32.86,92.51,148.13,62.7,75.76,38.01,115.98,96.1,55.75,37.96,86.67,59.03,204.6,48.15,65.21,11.32,112.26,68.76,222.71,55.96,42.42,86.39,47.14,50.72,74.65,76.33,67.6,67.35,138.86,20.01
