AAPL.O,ABT.N,ACN.N,ADBE.O,AIG.N,AMGN.O,AMT.N,AMZN.O,AVGO.O,AXP.N,BA.N,BAC.N,BK.N,BKNG.O,BLK.N,BMY.N,BRK_B.N,C.N,CAT.N,CHTR.O,CL.N,CMCSA.O,COF.N,COP.N,COST.O,CRM.N,CSCO.O,CVS.N,CVX.N,DHR.N,DIS.N,DUK.N,EMR.N,EXC.O,F.N,FDX.N,GD.N,GE.N,GILD.O,GM.N,GOOGL.O,GS.N,HD.N,HON.O,IBM.N,INTC.O,JNJ.N,JPM.N,KO.N,LLY.N,LMT.N,LOW.N,MA.N,MCD.N,MDLZ.O,MDT.N,MET.N,META.O,MMM.N,MO.N,MRK.N,MS.N,MSFT.O,NEE.N,NFLX.O,NKE.N,NVDA.O,ORCL.N,PEP.O,PFE.N,PG.N,PM.N,QCOM.O,RTX.N,SBUX.O,SCHW.N,SO.N,SPG.N,T.N,TGT.N,TMO.N,TMUS.O,TSLA.O,TXN.O,UNH.N,UNP.N,UPS.N,USB.N,V.N,VZ.N,WBA.O,WFC.N,WMT.N,XOM.N
42714.3592,20074.1875,404.6045,137997.2570,121.9775,16034.0136,310.0985,28850.2800,757.3586,4729.0002,2279.8612,1076.8525,4584.8615,373.9274,1017.9649,5194.3715,15799.0000,119.3836,4778.8254,506.9300,3960.7773,4334.4276,515.1045,1251.6107,4054.7685,640.9600,17940.9934,3714.9654,142137.4957,12076.3549,8167.1666,1468.0125,3729.7195,1802.6773,539.2263,2067.7089,6749.0987,1541.6717,2603.2986,50.0457,4546.0752,431.2103,22469.0082,2082.7155,1877.6617,7169.2054,23431.8455,4862.1779,9686.3607,18046.6203,1706.1783,27131.9726,3857.3638,21589.8414,106.6317,22718.8203,123.2591,193.6400,4286.1274,18320.8383,11679.7980,565.2397,123627.6721,9581.3549,2764.1994,13127.2560,9757.8808,27741.0856,8243.0327,9106.7291,15188.9250,206.0676,6793.7748,7817.9377,6184.4587,4526.3875,2304.5962,443.6504,2116.4346,17805.5205,6754.9012,133.2900,3791.3000,16614.0887,19351.2623,4873.3107,320.4741,6239.6788,943.5268,2530.2503,11853.9752,4583.4242,55910.7677,8933.4302
42677.0516,19667.4400,404.8620,138553.9113,120.2314,15826.6718,305.7762,29204.1600,748.8598,4643.2832,2266.8483,1061.5102,4490.4297,373.0957,1004.9261,5160.6373,15610.5000,117.1036,4816.9055,495.3800,3930.1204,4300.1672,503.4214,1289.3729,3974.4941,704.2800,18012.6777,3706.9019,143488.3960,11947.2694,8074.7276,1456.9228,3725.9334,1804.1444,534.1021,2013.2955,6788.4092,1526.5090,2600.0872,49.5152,4551.2702,424.6138,22195.6616,2064.3215,1885.6408,7119.1727,23194.3032,4776.8701,9638.9834,17910.7410,1703.0382,26634.6226,3848.6330,21339.0257,105.5412,22181.1907,121.9239,188.6400,4203.7295,18317.4512,11566.8454,557.7592,123877.7741,9642.1165,2700.7785,13108.4791,9573.9276,27617.6548,8181.1178,8991.6931,14958.8520,205.1173,6676.9447,7792.4587,6009.5606,4492.1651,2301.2456,430.1841,2109.4759,17215.9629,6619.8198,134.5600,3701.8500,16394.1466,19186.4895,4907.4580,316.9220,6084.4804,933.5654,2535.6768,11699.8167,4522.3386,54528.5377,9104.6543
43394.5059,20082.7326,415.6665,146214.5351,120.9173,15505.6668,317.6412,30122.6400,752.9329,4737.9641,2437.7512,1068.4977,4571.0902,395.3941,1044.4531,5168.2103,15747.5000,117.1931,4870.7046,498.2200,3983.8957,4287.4420,509.1018,1280.5729,4240.7998,753.6000,18235.6956,3733.3963,143227.9814,12508.4707,8198.9656,1458.4884,3781.0421,1796.8089,547.5039,2039.5354,6885.0349,1535.9611,2547.4993,50.2915,4700.3458,427.7801,22843.9282,2119.5035,1895.3781,7236.9917,23121.2133,4853.7206,9739.8512,17412.7086,1710.0550,27247.2800,3913.5207,21433.1886,105.7593,22344.5212,122.6006,198.8600,4254.2593,18341.1609,11422.1647,559.0716,124859.9927,9939.5955,2871.3009,13630.9185,10238.6675,28211.6658,8247.4217,9044.9187,15120.1086,205.9900,6971.6420,7909.9908,6256.9390,4627.7630,2313.4295,434.6342,2106.4936,17698.8282,6785.0118,135.8000,3875.0000,16610.3290,19175.1930,4997.7045,323.6744,6135.0375,956.3342,2530.2503,11745.7938,4539.3624,55423.9446,9088.8346
41939.5086,19896.4491,413.1043,142298.0743,122.6219,15328.3021,323.6947,29949.6000,732.6846,4678.5784,2415.8895,1052.4848,4519.9397,391.2174,1034.8454,5180.6024,15607.5000,114.8908,4951.0712,484.7200,3959.2696,4138.6540,506.3220,1307.5300,4109.1254,731.4800,18052.5023,3675.4159,143903.4316,12072.6929,7974.1540,1449.6167,3796.6071,1780.6710,530.5545,2051.7808,6898.8386,1516.2693,2490.0943,48.9459,4668.2968,422.8460,22696.0517,2099.6035,1932.2984,6994.8978,23023.3250,4770.2513,9608.4174,17466.2543,1718.9714,27336.1918,3881.8314,21353.1374,104.7695,21661.7089,122.3263,194.2500,4197.7004,18151.4832,11401.8586,556.9062,122208.9119,10150.9955,2759.9993,13312.5812,9817.4565,28146.0932,8191.0138,9144.5021,14925.9845,206.3003,6696.9727,7989.7154,6222.2745,4394.6638,2295.1536,424.1862,2081.6412,17562.4380,6580.0690,137.1700,3574.2000,15768.1575,19094.1700,4992.8263,329.0200,6143.2677,946.9510,2527.7836,11734.9757,4518.3330,54276.4329,9197.7108
42677.0516,19975.0642,415.5445,143610.1881,123.4949,15388.8809,322.2297,29520.0000,748.0373,4725.3586,2443.3033,1058.3076,4558.3026,387.7891,1041.3884,5272.8550,15682.5000,116.4554,5027.8955,482.5500,3955.7516,4172.9144,516.5951,1366.9024,4103.1244,748.6000,18148.0814,3683.0954,146645.9219,12280.0535,7971.1960,1465.6641,3850.4537,1799.0096,541.5913,2038.1544,7069.2841,1535.9611,2510.5674,49.6446,4681.4441,424.1653,22537.7193,2125.7424,1930.9460,7025.5631,23276.5294,4782.7533,9666.4928,17969.4685,1768.9422,27180.5962,3923.6526,21428.0244,106.0949,21884.0199,123.8078,195.6500,4216.6491,18293.7415,11483.0829,559.9246,123914.1525,10099.0949,2780.5796,13472.0266,9890.6197,28038.0911,8241.4840,9264.6889,15092.3765,206.1258,6766.1169,8260.9432,6260.8781,4357.8586,2305.5100,434.4794,2101.5231,17156.5671,6672.6622,138.5900,3583.3000,15964.6016,19363.7274,5072.2078,326.2065,6179.7158,953.8884,2548.0099,11629.4988,4553.3821,53624.4376,9619.2571
42461.8153,19600.7881,410.2711,142092.6423,120.0235,15330.8002,320.1837,29083.2000,738.0764,4648.8856,2422.6562,1044.9150,4459.9361,390.9674,1015.0323,5244.6285,15437.0000,114.9131,5087.6724,487.9500,3913.5355,4193.4706,504.2674,1357.4340,4070.1624,756.7600,17889.2214,3604.7644,147402.7516,12157.8343,7937.9180,1441.5277,3834.4680,1766.7338,533.3137,1999.4850,6942.6503,1519.4200,2504.1445,48.7648,4683.2223,415.1545,22221.0546,2092.3965,1904.5743,6654.3525,23138.1806,4706.6382,9611.4740,18049.4991,1718.9714,26736.0376,3905.4367,21141.3878,105.0547,21786.4753,122.9847,196.6400,4175.0194,16762.7711,11356.1700,545.9478,122963.7651,9935.7979,2839.6604,13552.8565,9747.3986,27532.7961,8200.4152,9180.5582,14904.4151,200.8117,6626.3979,8155.7397,6182.0952,4244.2147,2273.2225,423.8315,2092.5762,17235.7614,6570.3098,135.2100,3628.0000,15543.5158,19224.6638,4915.4405,315.5329,6095.0621,949.4413,2543.0766,11521.3174,4469.2642,53159.3477,9732.7861
40935.0725,19262.4014,400.4969,141290.7951,116.1571,15097.8530,315.0260,27876.0000,726.1441,4509.3854,2320.2880,1004.7372,4332.0597,379.6408,1011.1095,5230.8594,15040.0000,111.6944,4951.9568,482.2600,3862.2730,4128.8653,480.7803,1320.6743,4105.4727,748.4400,17626.3789,3560.9911,144464.9504,11844.7335,7639.1553,1405.5189,3783.5661,1711.3514,523.4594,1997.9198,6808.5146,1472.5535,2455.9724,47.4192,4588.9737,401.3547,22395.0708,2065.3972,1865.7607,6457.4495,22672.2324,4607.7252,9444.8894,17459.9209,1677.5294,26990.2696,3761.7569,20844.4219,102.7228,21142.2272,120.7350,184.0000,4139.4189,16481.6415,11168.3388,532.5616,120408.1778,9790.2231,2698.8184,13132.0979,9433.7757,26699.6378,8054.4475,8890.3928,14635.3119,197.2237,6519.1052,8003.6877,6216.7597,4148.6504,2220.2222,408.1152,2075.6766,16999.2784,6424.6362,133.0200,3595.6000,15187.2848,19064.9549,4807.0117,310.4510,5917.5246,916.5778,2512.9840,11283.3184,4272.9891,52602.9784,9522.4782
39353.8033,18736.0223,387.7267,130495.6773,111.0644,14989.1859,303.8996,26316.0000,706.6269,4325.6262,2203.5188,965.7239,4209.1016,350.8274,946.4758,5169.5872,14585.5000,106.6428,4763.9919,474.1900,3851.2164,4075.0276,453.5466,1301.4033,4029.4599,713.8000,17319.7293,3577.5021,142739.7042,11511.4916,7350.7457,1406.0408,3662.4113,1687.5113,502.5684,1903.7321,6740.6965,1402.6475,2438.3093,45.2973,4442.1559,378.6629,21601.9152,2003.7612,1841.8233,6323.4909,22520.8318,4395.9265,9385.2857,17100.6467,1667.7213,25885.8191,3608.1608,20432.9736,102.0014,21037.8771,116.0892,175.5700,3951.9421,16576.4804,11064.2702,507.8890,115042.3539,9609.2040,2561.1965,12703.5885,8872.3908,25897.3372,8041.5825,8579.6239,14579.8479,198.4649,6351.7286,7848.3481,5961.5030,4017.5724,2197.3773,397.8602,2056.7887,16462.5170,6270.6315,130.5100,3483.4500,14830.1138,18877.9787,4681.2875,304.2965,5728.2297,887.2273,2507.0641,11234.6368,4013.6255,52898.5496,9348.4625
37847.1492,18100.2656,374.8346,123143.2015,107.3227,14786.8403,290.6061,24880.8000,675.7519,4097.8879,2010.2338,932.2424,4079.2578,329.8873,917.4381,5065.6309,14078.0000,102.1276,4580.2335,454.4700,3829.1032,3935.0495,431.1069,1244.9271,3933.2698,664.1200,17220.1677,3489.9556,136172.3758,11160.8553,7077.8659,1349.4182,3587.5308,1602.0538,465.5163,1850.4236,6527.6397,1333.5293,2374.4813,41.7651,4251.5806,373.7816,21147.8298,1983.7537,1827.2175,6095.9227,22293.7310,4265.0231,9374.5876,16770.7362,1643.4531,25181.4714,3446.3730,20526.7976,99.3171,20454.8779,111.6447,164.2600,3915.1932,15973.5761,10787.6000,493.3216,110163.0921,9166.1502,2375.6938,12228.5742,8178.7616,24705.4579,7904.0265,8225.9312,14189.5455,191.0368,6135.2357,7557.3946,5700.7316,3889.7230,2094.1182,381.7116,1964.3376,15927.9554,6092.4670,124.6200,3236.0500,14430.6463,18296.4047,4613.6580,303.7162,5533.0560,854.9864,2446.3855,10893.8654,3904.4726,51903.1701,8919.4717
38099.6931,17592.6857,372.9638,122868.1878,108.1334,14720.0163,283.8988,24554.4000,679.0809,4050.5475,2119.5422,915.9383,3993.6790,325.2523,905.9609,5016.7508,13882.0000,102.7311,4576.0270,451.9700,3732.6092,3899.8102,429.3746,1241.9195,3955.4474,657.8000,17088.7464,3480.3562,136351.4107,11096.7703,6967.6787,1316.9319,3563.1316,1551.8062,480.8889,2117.1505,6478.7267,1340.0276,2348.8750,42.9555,4264.4881,372.7525,20812.4938,1971.4910,1835.4671,6121.7461,21951.7746,4194.0559,9117.5175,16742.5240,1613.3699,24720.2417,3472.2418,20551.7599,98.0925,20071.5049,113.1445,163.7300,3883.0380,15983.9350,10811.9108,491.8780,111177.1418,9048.4244,2345.5934,12259.5774,8277.5528,27278.2199,7724.9069,8227.6481,13746.8605,191.9483,6211.5328,7505.6147,5696.7925,3945.8993,2034.1122,379.1970,1933.5206,15695.8721,6042.9280,124.9000,3313.3500,14482.3421,17986.7252,4622.9709,306.2484,5375.5062,860.5896,2425.1726,10872.2291,3748.2536,51924.9033,8942.7358
38865.9343,17910.5640,381.1926,124889.3731,108.8654,14712.5221,292.2647,25840.8000,687.6189,4095.9271,2320.1145,933.1158,4118.6044,328.8740,919.2462,5027.0776,13946.5000,106.3522,4560.7507,449.0000,3727.0809,3928.1974,435.7802,1217.8587,3990.1489,674.2000,17443.1856,3511.4583,133674.0240,11212.1233,7090.4376,1307.0164,3595.1030,1549.9724,483.6481,2143.2063,6539.3428,1360.7040,2373.2620,44.2234,4386.3300,382.6868,20891.6600,1989.6699,1853.5891,6237.9511,22186.7065,4243.6962,9185.2485,16869.1912,1605.3451,24868.8910,3507.2725,20563.8107,99.0487,20268.8626,113.9676,169.3500,3856.6247,15769.8490,10828.5445,498.8336,114483.0350,9391.4747,2521.5759,12560.7520,8638.7418,26884.7841,7807.5394,8328.9485,13610.2546,190.4743,6248.2507,7584.5174,5844.9043,3971.7274,2027.7157,383.0868,1932.5265,16217.2346,6129.9786,126.5200,3495.0000,14655.2880,18087.2250,4652.9053,309.2729,5450.7539,872.3298,2424.6793,11015.5695,3822.3575,51890.1302,8830.1374
37324.8425,17444.0007,367.2430,120966.2855,104.5150,14408.3792,285.2130,24878.4000,649.0675,3851.6617,2313.8683,927.2929,4053.6826,307.7073,897.5944,4999.5395,13428.0000,104.8099,4312.5661,415.3500,3715.0192,3710.8887,411.3665,1140.8862,3929.0082,639.4000,17252.0274,3450.0221,126528.9009,11024.9036,6972.1158,1298.6666,3407.4812,1511.8282,443.4427,2074.4300,6358.3946,1285.6782,2346.0299,40.6524,4237.2345,375.9716,20423.3845,1934.9182,1834.7909,6026.5225,22198.4530,4170.8904,9092.8880,16585.9173,1569.2529,23840.8491,3328.2387,20244.4648,98.3273,19826.5092,112.1019,160.8700,3759.2975,15669.7121,10861.8119,485.2505,111395.4126,8971.2065,2426.9346,11860.9640,8154.7172,26502.9198,7769.9342,8152.1021,13693.4507,190.5907,5761.3802,7357.6722,5589.6477,3929.7566,2018.8823,371.7710,1884.8098,15716.7706,6012.4425,124.2800,3196.5000,14227.6228,17829.6056,4616.3188,302.7842,5339.0581,840.7114,2409.3863,10728.8888,3770.2845,52429.1130,8504.4394
37755.3151,17522.6157,373.3163,119544.8289,107.6314,14658.8131,287.6366,25492.8000,650.9866,4038.7824,2373.5542,929.3309,4045.8132,317.8123,892.2159,5078.7115,13404.0000,103.9829,4264.9661,441.9600,3721.0500,3789.1981,432.1141,1044.1971,3884.9138,653.0400,17279.9046,3404.3290,120750.9539,10921.9099,6976.5528,1276.2263,3308.6222,1500.4583,442.6543,2116.6901,6295.0777,1299.6594,2378.9523,41.2476,4281.5915,369.1245,20219.4942,1932.9820,1826.0003,5966.8060,22117.5321,4156.1821,9148.3043,16748.8574,1566.2291,23960.3242,3348.8260,20174.7424,98.6461,20012.5245,111.3337,163.7400,3727.7164,15645.5411,10827.2650,478.3605,112614.0913,8963.6113,2457.1750,11885.3237,8300.5518,26121.0556,7771.4186,7988.9914,13594.8480,189.9701,5769.4868,7305.0705,5662.1280,3873.5804,1991.7730,375.9751,1926.5619,15321.8990,5964.9279,127.5900,3251.4000,14117.6518,17672.0636,4577.7368,300.8148,5339.0581,844.9805,2418.7594,10634.2301,3853.4010,51416.3470,8014.0313
37755.3151,17522.6157,373.3163,119544.8289,107.6314,14658.8131,287.6366,25492.8000,650.9866,4038.7824,2373.5542,929.3309,4045.8132,317.8123,892.2159,5078.7115,13404.0000,103.9829,4264.9661,441.9600,3721.0500,3789.1981,432.1141,1044.1971,3884.9138,653.0400,17279.9046,3404.3290,120750.9539,10921.9099,6976.5528,1276.2263,3308.6222,1500.4583,442.6543,2116.6901,6295.0777,1299.6594,2378.9523,41.2476,4281.5915,369.1245,20219.4942,1932.9820,1826.0003,5966.8060,22117.5321,4156.1821,9148.3043,16748.8574,1566.2291,23960.3242,3348.8260,20174.7424,98.6461,20012.5245,111.3337,163.7400,3727.7164,15645.5411,10827.2650,478.3605,112614.0913,8963.6113,2457.1750,11885.3237,8300.5518,26121.0556,7771.4186,7988.9914,13594.8480,189.9701,5769.4868,7305.0705,5662.1280,3873.5804,1991.7730,375.9751,1926.5619,15321.8990,5964.9279,127.5900,3251.4000,14117.6518,17672.0636,4577.7368,300.8148,5339.0581,844.9805,2418.7594,10634.2301,3853.4010,51416.3470,8014.0313
38992.2063,17843.9121,383.2802,120273.7810,109.0746,14889.2622,300.6440,26083.2000,663.1230,4055.0294,2372.6866,956.4073,4162.8693,322.8823,941.6796,5264.5936,13588.5000,107.2016,4347.5467,437.4700,3842.6727,3766.6842,428.8912,1105.9088,4027.7205,667.3200,17578.5893,3497.2512,125804.6230,11163.1440,6898.9041,1294.3612,3374.6684,1525.7655,451.7203,2122.3985,6498.2319,1294.7364,2459.4294,42.2309,4457.4411,375.7473,20105.2260,1941.6949,1864.2730,6089.4669,22580.8700,4259.1399,9343.8006,17119.6468,1624.1859,23947.8210,3421.1509,20623.2039,100.3573,20123.6800,114.3699,157.0500,3732.5971,15780.2080,11263.5799,489.7126,115383.4021,9206.6579,2392.7741,12033.6965,8659.1273,26105.6268,7952.0227,8260.2703,14006.7197,194.1399,5931.6180,7637.1191,5748.0013,4027.9037,2045.3824,379.5113,1984.2196,15915.8563,6115.4503,131.6700,3555.5500,14424.0669,18776.8119,4644.7010,306.8462,5447.2266,864.4585,2498.6776,10845.1838,3904.4726,53102.8414,8512.8145
38842.9758,18019.9415,388.2554,121049.1210,107.4641,14997.3047,306.9285,26148.0000,653.0269,4044.6649,2379.8004,949.1287,4154.0164,314.9740,933.6195,5270.1012,13489.5000,105.5028,4158.4748,448.2400,3915.5458,3807.7966,425.5474,1036.6224,4000.3246,669.8000,17351.5890,3505.3147,120335.9183,11256.5250,6914.4339,1306.7555,3301.0500,1529.0664,452.5086,2108.5880,6482.0275,1270.9093,2500.0744,42.4767,4455.1833,375.3911,20088.7953,1911.7913,1853.8596,6032.9783,22937.1833,4235.2390,9413.0710,17657.9823,1610.5786,24117.3090,3407.6775,20921.8913,101.1290,20246.1778,112.9433,155.8500,3743.7941,14329.9482,11408.1653,488.2033,115106.0163,9454.7681,2504.4957,11617.3669,8551.4501,25662.0471,8017.3370,8425.0980,14225.4944,192.3556,5825.2790,7607.5306,5774.7875,4031.7779,2061.8308,376.9967,2020.0071,15487.9870,6183.0901,133.1700,3541.3000,14343.2334,19142.7158,4634.0577,309.7476,5467.2143,861.9237,2505.5841,10939.8425,3865.4178,52459.5394,8175.9497
39680.9624,18151.5363,387.4827,124796.5974,103.7411,15181.5391,314.6014,26985.6000,653.6587,3967.9118,2324.4521,933.9892,4131.3921,305.8439,957.2634,5348.5847,13376.0000,103.6029,3955.6763,455.1300,3964.2953,3828.3529,419.8267,979.0323,4131.1291,692.2000,17096.7114,3546.7840,115908.8716,11692.7457,6973.5948,1349.1572,3272.4440,1548.8720,455.6620,2100.3937,6499.7323,1261.6542,2543.5646,42.6838,4485.3341,377.5415,20569.7672,1877.8000,1872.2522,6037.8202,23448.8128,4188.9080,9525.4429,18005.1656,1591.8541,24496.5731,3414.2525,20966.6514,102.4040,20269.0371,112.1751,158.7500,3736.6166,14678.7012,11771.5478,485.3817,117711.6239,9772.5009,2543.9762,11958.4028,8480.8849,26086.3407,8119.7618,8600.2274,14615.7968,196.9909,5726.5697,7541.7784,5924.4751,4005.3041,2110.2620,379.9435,2048.8359,16147.9396,6437.6922,135.9400,3526.0500,14206.0046,19538.7208,4650.9096,314.1085,5375.5062,874.4644,2569.7160,11058.8420,3795.3196,53733.1035,7929.3498
40653.8305,18705.2599,405.8381,128467.8651,110.3714,15323.9305,318.6693,27950.4000,670.1259,4093.9662,2455.6222,940.6856,4288.7784,321.8423,992.6143,5436.0182,13914.0000,106.9781,4106.6682,463.1200,4039.6813,3873.3808,443.5152,1012.6729,4212.6211,743.6800,17562.6595,3629.3388,117813.1527,11768.3512,7230.9448,1363.7695,3450.8109,1587.7497,473.3997,2250.8582,6671.6781,1320.9265,2563.8871,45.0515,4714.4321,399.4154,21135.8802,1936.4241,1921.2088,6231.4953,23792.0744,4313.9281,9704.0065,18747.8959,1624.4960,25400.9722,3562.3515,21338.5043,105.1050,20623.3509,117.4610,170.1600,3856.6247,14986.0181,11916.1331,510.6450,121731.4445,9876.3021,2671.9380,12502.0673,8951.8419,27270.5055,8220.2074,8857.7706,14826.3547,200.5401,5965.4748,7742.3227,6153.7334,4160.2731,2127.0149,391.4165,2086.6117,16545.0111,6487.8266,137.0800,3685.6000,14658.1078,19375.7059,4784.6164,322.3204,5587.1403,913.9095,2513.9706,11264.3866,4081.7210,53776.5699,8086.6154
40653.8305,18642.0260,396.6875,126264.4418,108.5935,15291.4552,315.8437,27172.8000,665.6767,4041.8637,2406.8672,941.8501,4235.6605,316.0406,975.9732,5506.2403,13920.0000,106.9110,4153.1613,464.3600,4014.5526,3898.8314,441.5412,1035.3489,4189.8347,725.2400,17431.2382,3630.1068,120091.7797,11749.1062,7144.4220,1372.5108,3470.1620,1609.7560,474.5822,2225.2256,6706.7874,1315.2090,2553.7259,44.8056,4628.8550,396.8164,21112.7278,1917.8150,1931.2165,6234.7232,23769.8863,4279.3637,9683.9950,18842.8963,1625.3101,25592.6882,3544.3511,21263.6172,105.0715,20680.4983,116.2904,169.4900,3812.6983,14913.5052,12079.9112,508.1514,120453.6509,9859.8458,2647.9977,12235.2177,8817.5068,27158.6463,8231.0931,8907.5623,14713.3724,199.2019,6064.6610,7792.4587,6119.8567,4142.1934,2143.4633,393.3810,2065.7356,16455.9175,6473.8938,136.5400,3673.8000,14627.0903,19767.4107,4741.8213,319.7004,5555.3952,905.2378,2513.9706,11410.4315,4029.6480,53950.4353,8284.8259
39442.7676,18281.4221,384.7308,121148.5235,108.3635,15207.7691,308.0490,25776.0000,656.1202,3983.0384,2406.5202,939.2298,4215.9872,306.4039,964.0210,5418.1184,13693.0000,105.5252,4149.8403,457.0300,3964.2953,3830.3106,437.1902,1068.9138,4075.5546,685.8400,17148.4834,3578.6540,122020.4746,11541.5345,7093.3957,1379.0341,3429.3564,1609.3892,465.5163,2221.7092,6616.4634,1298.8453,2528.5260,43.9776,4475.9632,395.1145,20176.1768,1892.6443,1918.5040,6097.5367,23093.8046,4258.7721,9587.0165,18287.2880,1630.9701,24272.9046,3430.7439,20902.0936,103.5448,20390.1896,116.5831,160.6800,3741.7844,14913.5052,11757.4731,512.8760,116629.3646,9676.2950,2514.4358,11380.4134,8353.8677,26452.7760,8115.3086,8698.0938,14474.0554,198.6783,6275.4315,7707.8028,6014.2876,4143.4848,2151.0783,389.9627,2048.8359,15896.0577,6380.1745,133.0300,3489.9500,14489.8615,19876.0873,4730.9563,316.3769,5513.0684,881.0460,2489.3045,11077.7738,4023.6396,53189.7741,8514.6756
39956.4649,18645.4440,379.3218,122099.4746,106.2510,15327.6776,308.3291,26140.8000,645.5370,3906.8455,2402.1825,927.5841,4171.7223,301.7223,946.9201,5389.2034,13674.5000,105.2793,4062.1676,463.8400,4003.9986,3849.8879,425.4668,1026.7051,4086.2520,682.4400,17076.7990,3584.4137,119611.6404,11586.4396,7073.4289,1383.0786,3386.8680,1626.2606,454.0853,2163.5963,6580.1537,1255.6688,2539.5001,43.2789,4463.7350,400.1146,20454.0054,1863.0633,1902.9515,6018.4527,23100.3305,4239.6514,9656.2869,18597.0468,1623.9145,24464.6205,3477.0922,21324.7320,104.6921,20669.0688,115.1016,163.9400,3725.7067,14419.7262,11836.8031,513.0728,118348.2471,9620.5968,2497.0756,11432.4546,8123.8776,26695.7806,8249.8957,8746.1685,14605.5257,195.6333,6210.1022,7668.3514,6021.3781,4107.9710,2152.6013,382.1438,2082.6353,15607.8784,6381.9607,134.3700,3427.3500,14360.1520,20160.2883,4726.2998,318.5046,5476.2591,887.1829,2512.9840,11053.4329,3976.5736,52994.1755,8200.1444
39236.1408,18568.5380,376.3936,121291.0005,106.9412,15194.6541,311.2887,25490.4000,639.4819,3897.5670,2372.1661,906.3306,4102.8658,291.4989,933.2517,5337.9037,13651.0000,102.7982,3957.6689,468.5300,4027.6195,3841.0781,419.7461,1008.1826,4168.3528,660.1600,16981.2199,3557.9193,117821.2906,11616.6819,6980.9899,1398.7346,3346.0624,1662.2041,438.7126,2097.8954,6677.6399,1255.2745,2512.2679,41.0923,4354.3010,391.8558,20483.8794,1869.6249,1909.4429,6037.8202,23168.1997,4140.7385,9683.9950,18667.8653,1666.8297,24265.9583,3400.4558,21250.7057,104.7596,20515.9138,114.8455,161.2500,3715.3711,14423.1792,11665.3480,499.0961,116788.5203,9805.4135,2448.2149,11316.1923,7923.6817,26950.3567,8246.4321,9001.9948,14768.8364,193.9052,6091.3649,7899.3061,6018.2267,4079.5601,2172.0956,372.9497,2083.6294,15534.1837,6469.6067,134.5400,3367.1000,14441.9254,20078.9763,4729.1824,320.9840,5464.3852,875.5761,2503.6108,10250.1862,3922.4978,52846.3899,7969.3642
39870.3704,18836.8546,380.4605,122092.8478,108.8027,15335.1719,314.7110,26294.4000,628.9908,3947.6151,2426.2998,918.8498,4172.7060,294.6639,944.9894,5326.8120,13875.0000,104.7652,3947.2633,480.9200,4119.5904,3943.8593,430.3415,1021.3167,4224.7101,672.8000,16965.2901,3607.0682,119229.1566,11824.2535,7109.6649,1430.1771,3380.5579,1689.7119,446.2019,2069.2090,6756.4134,1252.7115,2534.6227,41.6487,4345.2898,394.7715,20843.1147,1883.6087,1908.4963,5865.1266,23430.5403,4193.6882,9910.2782,18695.5018,1680.6308,24639.6655,3430.2050,21774.0542,106.8687,20888.5148,116.4733,160.0300,3688.9578,14588.9232,11825.2875,503.6237,118039.0301,10197.8326,2519.3359,11203.2518,7591.2414,27336.0781,8381.5140,8981.3914,15007.1263,195.8297,5890.6083,7974.0992,6244.3337,4127.3422,2227.8372,375.9359,2118.4228,15660.6746,6529.0297,136.8100,3408.9500,13961.6245,20226.3543,4773.0861,325.2922,5532.0666,885.7598,2547.5165,10428.6854,3997.6031,53302.7866,8147.1022
39870.3704,18836.8546,380.4605,122092.8478,108.8027,15335.1719,314.7110,26294.4000,628.9908,3947.6151,2426.2998,918.8498,4172.7060,294.6639,944.9894,5326.8120,13875.0000,104.7652,3947.2633,480.9200,4119.5904,3943.8593,430.3415,1021.3167,4224.7101,672.8000,16965.2901,3607.0682,119229.1566,11824.2535,7109.6649,1430.1771,3380.5579,1689.7119,446.2019,2069.2090,6756.4134,1252.7115,2534.6227,41.6487,4345.2898,394.7715,20843.1147,1883.6087,1908.4963,5865.1266,23430.5403,4193.6882,9910.2782,18695.5018,1680.6308,24639.6655,3430.2050,21774.0542,106.8687,20888.5148,116.4733,160.0300,3688.9578,14588.9232,11825.2875,503.6237,118039.0301,10197.8326,2519.3359,11203.2518,7591.2414,27336.0781,8381.5140,8981.3914,15007.1263,195.8297,5890.6083,7974.0992,6244.3337,4127.3422,2227.8372,375.9359,2118.4228,15660.6746,6529.0297,136.8100,3408.9500,13961.6245,20226.3543,4773.0861,325.2922,5532.0666,885.7598,2547.5165,10428.6854,3997.6031,53302.7866,8147.1022
