AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AV_.L,AVV.L,AZN.L,BA_.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP_.L,BRBY.L,BT_A.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DPH.L,ENT.L,EXPN.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL_.L,HLMA.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,INF.L,ITRK.L,JD_.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MGGT.L,MNDI.L,MRO.L,NG_.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR_.L,RS2.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN_.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW_.L,ULVR.L,UTG.L,UU_.L,VOD.L,WPP.L,WTB.L
29.64854643,5.941212021,24.35540996,25.36302514,5.208066509,21.97618043,7.632768177,28.1984961,65.12608613,6.558014813,3.706838991,69.85925256,3.956440998,26.8586553,13.41064607,21.32226111,9.216680415,23.93046828,4.780138714,7.755989683,14.04077403,37.24986522,18.21908467,28.00356465,33.88770758,7.991156302,2.634707969,18.07799025,63.67717295,27.31097715,5.854426914,31.3050934,12.35277994,11.70122449,6.467298179,13.80893109,2.264424687,4.441816978,36.39328881,6.911214788,6.33754079,49.05700728,10.84740128,5.371605044,18.56666499,2.792993464,1.261461228,18.86026256,9.124348421,10.6754651,0.690562497,17.35267257,1.435386423,72.85939171,16.42448626,12.83346451,24.82486391,13.85109705,59.80541542,66.49373635,25.23939466,13.32322498,3.538262473,1.4233001,6.756291808,26.8269717,5.740629842,4.138296501,47.3127293,0.100957579,2.539763537,28.5486511,10.70498463,11.57312776,30.55628281,30.73301226,32.33575881,6.202917156,39.61269226,6.587574924,0.805106255,45.22081903,3.924369827,14.51474703,5.20385245,12.95200284,44.68226295
29.51535056,5.944274903,24.14857263,25.82211877,5.328534032,22.18169718,7.686747404,29.24865687,64.43653523,6.608001311,3.692528861,69.19199423,3.965047607,26.94072508,13.47702196,21.42138937,9.179066706,24.31997812,4.7485412,7.624565254,13.93685166,37.1882545,18.22284989,28.39387919,33.46345394,7.770703604,2.628117307,18.21418475,65.64216239,27.56046097,6.290692783,30.90150542,12.33878218,11.74762322,6.416394506,13.7542761,2.238240445,4.44964726,36.41569637,6.850631351,6.421129852,50.18216131,10.38619332,5.346528339,18.59072936,2.779492419,1.260955573,18.97543045,9.129244449,10.85429741,0.692465503,17.07198095,1.452983847,71.81336644,16.44609236,12.81972826,24.63905434,13.74661002,60.09518612,65.64515262,25.38145723,13.28989724,3.508891756,1.43559755,6.640073756,27.02613195,5.751512753,4.122602181,47.08755464,0.103704088,2.549194865,28.58665992,10.6860986,11.5096661,31.07965752,30.41159664,32.03615553,6.327527128,38.95105074,6.514006772,0.819074236,45.08778508,3.867199641,14.39721325,5.145485522,12.86435799,44.32079665
30.04267966,6.005753394,24.44439789,25.15504276,5.336375534,22.70786403,7.758106523,29.68632153,64.95740319,6.761788206,3.731000306,70.18835112,4.21192243,27.85357409,13.59004773,21.61699391,9.270963217,24.46947845,4.878107525,7.711695251,14.00182715,37.66293464,18.43999361,28.89055162,34.12619324,7.929038871,2.751376488,18.4995899,66.24474105,28.85965674,6.370902712,31.3070088,12.48121346,12.03045777,6.673079114,13.9169048,2.253432847,4.52430958,36.8362128,6.895953622,6.452651833,50.3982075,10.46633131,5.342219518,18.73643282,2.812085207,1.270447325,18.91038749,9.227505445,10.95406708,0.702512844,17.2519478,1.461047962,73.54068017,16.50177164,13.54376754,25.00249991,14.00949778,61.699621,66.69222303,25.8645248,13.58766885,3.593440416,1.456347912,6.69343035,27.36231682,5.920736898,4.195496032,47.79002753,0.107042025,2.569008594,28.80238436,10.76763479,11.5893302,31.43071008,30.75438868,32.15081727,6.388108148,39.01961099,6.599787333,0.855005763,45.69814934,3.901087124,14.50513708,5.217893071,13.0353399,44.4438066
29.66956339,5.96017084,24.25886945,24.31452478,5.97575998,22.1151251,7.697965283,29.58550487,64.21062021,6.685797894,3.674460237,68.95953453,4.220556276,27.96816525,13.24490122,21.36004368,9.135551034,23.78081628,4.858680652,7.708545772,13.80414418,37.52579067,18.15176192,29.17398032,34.23315102,8.027628939,2.787040314,18.0512773,66.1960982,28.63414588,6.329807298,30.83871031,12.10779482,11.99994129,6.509446295,13.77476765,2.221691966,4.459264503,36.43192264,6.892332481,6.404634523,49.71641568,10.56058011,5.302954733,18.38467531,2.796411732,1.252635305,18.95642672,9.177843662,10.94991076,0.691281281,17.25128944,1.425654164,72.16966869,16.18878813,13.56297866,24.45713365,13.99423754,60.16261544,66.17459542,25.53595912,13.27307951,3.535015236,1.441520842,6.619316503,27.28631963,5.866620382,4.131572308,47.08400814,0.10639983,2.661583799,28.59553945,10.7352664,11.47556222,30.90359232,30.41778979,31.59418629,6.422801962,38.44106554,6.596493174,0.8385314,45.3422069,3.993963755,14.38270203,5.089813863,12.87120327,43.96254957
29.76584739,6.045770641,24.18554041,24.64637748,6.054417372,22.07827941,7.760874047,30.10269367,64.43788121,6.701606586,3.685865598,67.59061931,4.363528528,28.09709501,13.34791018,21.51635,8.862068496,23.97970444,4.879143847,7.726186758,13.87276644,38.5447775,18.38606726,29.33847644,34.75071821,8.370675228,2.6738555,18.27474249,66.57328925,29.07401374,6.397294299,31.00072776,12.27707217,11.90529776,6.439469209,13.67337763,2.216840435,4.533652915,36.8377952,6.964134671,6.472793224,50.37781514,10.4732619,5.39646468,18.55981548,2.829228639,1.291268428,18.73089626,9.191813625,11.0793959,0.685681283,17.33870276,1.438778106,72.62003313,16.46017747,13.80200289,24.50084859,14.15919637,60.02883815,67.0144532,25.70709738,13.47461367,3.495847873,1.463876745,6.598016155,27.22747225,5.875854707,4.104674102,46.94105841,0.104732619,2.684963505,28.46393863,10.63988197,11.67506951,31.07067696,30.32777097,31.79020777,6.47649608,38.29892532,6.630422453,0.87404907,45.46813417,4.006816105,14.40246208,5.030405054,12.94082587,43.90843045
31.27290753,6.239103877,24.54892507,24.89577146,6.250926316,23.3562466,8.190445921,30.6114417,65.00487096,6.82025008,3.918972924,68.34547834,4.513873577,28.23153949,13.57739577,21.73453197,9.039999577,23.75865001,4.96418318,7.881202798,14.22878302,39.00772285,19.12074845,29.83280647,35.08248335,8.531448557,2.679495027,18.64226761,68.68746358,30.0246918,6.457695267,31.40473753,12.40513616,12.39733256,6.583447721,14.05933542,2.299436088,4.629086067,37.12121215,7.210332016,6.540512193,51.38204232,10.49535144,5.513384587,18.96596754,2.931452519,1.380563112,19.10713426,9.33454393,11.44787642,0.704142669,17.60174234,1.510378027,73.15770672,17.12647921,14.08090588,24.96796458,14.16560706,62.9883748,68.34471005,25.92033765,13.60088154,3.608174609,1.492337762,6.771206739,28.05132846,5.948890772,4.186652837,47.89024999,0.11004217,2.782858336,29.13027964,10.9167557,11.82138456,31.6450748,30.79486923,32.88940034,6.638659463,39.01445296,6.821825064,0.908094492,46.36656959,4.055022147,14.48398285,5.11239994,13.15894442,46.3279166
33.56828265,6.271483833,24.03526262,24.97870186,6.294866063,24.78790573,8.269870637,30.37270107,64.73028029,6.960726146,4.196544401,67.10969473,4.510274445,28.23810575,13.67427922,21.48012041,9.122360895,24.92036106,5.020400692,7.895901446,13.98330318,39.16437961,19.5489773,30.4410525,33.89283469,8.903167224,2.771289977,18.70807639,68.35434508,30.7130573,6.232076923,30.83031631,12.36487295,12.3594856,6.654281335,14.29444039,2.336484135,4.754195736,37.04199034,7.436694385,6.633576295,51.10276642,10.53568,5.457423337,19.04310248,2.933852768,1.41385581,19.63813148,9.493678592,11.64357086,0.731524992,17.45289158,1.584007779,72.72502656,17.22710352,14.0102991,24.98626558,14.12906933,66.96623848,67.72612868,25.46719927,13.51601554,3.68549713,1.553031438,6.775676466,28.90127492,5.977801022,4.233600035,48.0838229,0.112922103,2.850924746,29.2035069,11.12497729,11.84860536,32.41135116,30.46176817,33.1035265,6.805138279,38.9620328,6.776857556,0.920805105,45.71577579,4.033501072,14.36324057,5.066061237,13.31493345,47.84917941
34.23422498,6.260056428,23.67600696,24.9726597,6.343890931,25.3807586,8.407351174,30.65450414,64.72413455,6.894966081,4.245374007,66.40795157,4.645695263,28.3810432,13.61682839,21.39557457,9.233921138,25.06473344,5.063517886,7.869599117,14.05408476,38.88239716,20.11494521,30.55787335,33.93430244,8.940230059,2.857351953,18.85796819,69.25100603,31.44148824,6.130248523,31.12932155,12.26461965,12.53715541,6.804819692,14.37189604,2.399535337,4.839089609,37.02240569,7.521622481,6.711975763,51.56030682,11.58147976,5.542102016,19.02032114,2.961916543,1.421204507,19.67942849,9.593273256,11.73228641,0.755077264,17.24993724,1.647372312,72.5838618,17.24013089,14.15572112,25.02910322,14.20058876,68.37461009,67.43313334,25.4520426,13.59263989,3.700951101,1.566568645,6.795585303,29.18258451,5.994275368,4.243958746,48.34888322,0.114934381,2.881363314,29.07390829,11.20530178,11.87358189,34.03210225,30.72868595,33.27109205,6.736234517,38.56593129,6.742470513,0.940053126,45.34128592,4.065923787,14.14763831,5.077328578,13.49438485,48.53452678
33.41066377,6.238882541,23.63755051,24.68685219,6.287098765,24.89235961,8.416977296,30.21279551,64.80293554,6.910171608,4.359194425,67.57299472,4.545351088,28.24367005,13.56737164,21.04923258,9.335714594,19.81630708,5.008388051,7.829852428,13.96255527,38.64166964,20.16463442,30.29607596,33.97566353,9.26856273,2.822953101,18.62146799,67.26721378,30.53834803,6.031544929,31.31180346,12.2200184,12.53616218,6.799078544,14.38269736,2.475881813,4.79182294,37.22107193,7.434285718,6.655131927,50.43300221,11.18785096,5.352648763,18.87329207,2.941815124,1.421731554,19.93376962,9.514958426,11.69263576,0.749641993,17.15945687,1.722100998,72.46156052,17.27852224,13.87392971,24.50657319,14.09425306,68.33918354,67.74993003,25.23864019,13.63037908,3.685033396,1.554849778,6.779582962,28.56054322,6.016763748,4.216410812,48.44880551,0.112358332,2.854941238,28.74447137,11.23583316,11.90727675,33.36362701,30.59013116,33.31300692,6.595940209,38.41938954,6.69952426,0.902823203,45.48464772,4.078487482,14.05339816,5.074474402,13.38703538,47.96647464
32.64951461,6.302502449,23.5261357,25.18754242,6.335871988,25.42369715,8.519040176,30.16235751,64.95198091,7.679891079,4.45153868,66.72865435,4.273445281,27.901939,13.73304202,21.12903712,9.337368246,19.61691322,5.225274848,7.828740044,13.94831424,39.04876332,20.6950038,30.01944813,33.60336366,9.312246232,2.812153737,18.57994857,66.74317471,30.26886689,5.980968757,31.38210992,12.57014132,12.50189432,6.890580128,14.56565809,2.500406408,4.894754447,37.07311869,7.479495693,6.689712004,50.07179561,11.63428175,5.431200755,19.03426856,2.971154907,1.48392784,20.29994055,9.465733807,11.81749324,0.765066511,17.25304492,1.795582623,73.19163359,17.49824132,13.81778204,24.39117715,14.18438032,68.8178284,67.86275097,25.47007813,13.65342097,3.790783237,1.567820862,6.852805225,29.17921268,6.232919329,4.314081045,48.45964583,0.115700039,2.906963491,28.46220372,11.25664967,12.02488262,33.69763649,30.98325737,33.51689065,6.712250585,38.53173843,6.722233888,0.889180775,45.31380261,4.081640281,14.19198836,5.02192237,13.45816431,47.36638669
32.86116145,6.396187493,23.95792003,25.29751066,6.344214099,25.40581937,8.449157423,30.93134611,65.22816974,7.13816397,4.482330464,68.06311247,4.532455119,28.42948406,13.69127382,21.26025991,9.442697422,19.26290425,5.274121143,7.908081172,14.15410927,39.05082447,20.74732412,30.82172814,34.03074078,9.553275127,2.803153241,18.55285839,66.85166059,30.68776824,5.891041328,31.85983525,12.50703968,12.67276226,6.943442799,14.57682353,2.495450788,4.949015378,37.49104232,7.478010496,6.73401181,49.65255283,11.64758502,5.37563258,18.99763347,2.991964087,1.502554313,20.50721046,9.499095439,12.01718873,0.771189343,17.47511093,1.794879709,68.06665476,17.7877545,14.51817084,24.81058582,14.27964023,69.0254437,68.39188714,25.79223184,14.10923347,3.787478891,1.571784567,6.981839662,29.48591928,6.284349912,4.302703562,49.13819427,0.113576037,2.970698033,28.22704164,11.3253835,12.17856614,34.07281095,31.53806239,34.10682606,6.786798445,38.74398393,6.75700518,0.907740365,45.50966681,4.083904291,14.11387926,5.131554758,13.66134453,48.31438317
35.97585968,6.492397085,23.80220734,26.06596856,6.443130328,27.47614637,8.760353449,31.77886902,64.97618034,7.368748387,4.724042326,67.79597482,4.683362603,29.40806005,13.9987797,21.5549575,9.583506782,20.12733495,5.204281856,7.937794681,14.2045249,39.16216498,21.51349451,31.31889081,33.9964687,9.717839206,2.811145506,19.14424566,65.83428123,33.79315571,6.335081536,31.46236821,12.57729992,12.87847938,7.003629752,15.03781713,2.586576986,5.145688757,38.13206319,7.761808176,6.814604451,49.5934115,11.61617022,5.522010366,19.31893697,3.062727165,1.550234055,21.60178364,9.703509181,12.64250386,0.772741894,17.49937025,1.833513045,69.08314268,18.26625146,14.85094389,25.09236253,14.42757785,73.78684531,67.41671427,25.84961385,14.65479919,3.90167609,1.609988063,7.074356769,30.62119297,6.322142359,4.413673707,49.44230144,0.127632468,3.085797653,29.59549995,11.62424823,12.18679626,35.25241088,31.8555222,35.50012543,6.930946777,38.80838622,6.851540432,0.933229832,45.76172563,4.139977218,14.19568895,5.102656646,13.95879148,48.96327906
35.28876252,6.468596677,24.06083095,26.04800479,6.438509327,27.0424655,8.699018542,32.17468426,65.12034076,7.290023148,4.720161733,67.91228651,4.682055162,29.38504494,14.00036504,21.30356752,9.647510662,19.85253476,5.116336227,7.972595283,14.34909934,39.11559396,21.13858753,31.61032986,34.13511431,9.227517813,2.821771704,19.14205614,66.71365642,33.48554628,6.224747642,31.91549033,12.65089092,13.05733315,7.033347057,15.06366525,2.529864286,5.213790821,38.32282476,7.797991343,6.78684746,50.23875729,11.86279311,5.512986807,19.4163401,3.078766328,1.549871157,21.52645473,9.801895528,12.47912314,0.785879637,17.42437826,1.810099535,70.19044394,18.05618958,14.72781845,25.06011111,14.35056758,72.58738033,67.82312648,25.60676736,14.53556829,3.838582542,1.6044683,7.11359261,30.93234514,6.286190727,4.413533357,49.48651884,0.121952432,3.065027885,29.2576858,11.66818817,12.1619475,35.15862675,31.56481765,35.8117196,6.863661028,39.07067658,6.872468736,0.922800516,46.40530661,4.216440477,14.36409486,5.057865563,13.88181942,49.06284885
34.84542471,6.440200325,24.12128152,25.81630547,6.289960086,26.67505162,8.360667148,32.04303064,65.54347817,7.254300291,4.670783693,69.89521149,4.547880204,28.76071298,13.9623321,21.61786323,9.388287416,19.59418377,5.096527618,8.008996174,14.25159552,39.10418481,20.80355604,31.41771686,34.86785338,9.617778953,2.824461667,19.29090008,68.45212711,33.20880193,6.270164168,32.18007355,12.6108042,12.96955218,7.038428614,14.94099932,2.506303916,5.074291478,38.31269159,7.692402251,6.687805787,50.43331109,11.66307878,5.456396465,19.33724822,3.023640243,1.512613578,21.15414109,9.758976304,12.23938721,0.764877205,17.60794959,1.763624196,70.23669785,17.6543401,14.34521639,24.91437087,14.37621802,72.14825214,68.77902913,25.59871293,14.36630855,3.676669929,1.593413149,7.112036243,30.39462277,6.314149012,4.378446974,49.12722967,0.122555664,3.035484665,29.31370899,11.66307878,12.15579566,34.98112007,31.41201421,35.07638004,6.729843058,39.5244563,6.845187305,0.906422841,46.69530905,4.155529809,14.77456064,5.113699912,13.75707622,49.1738155
35.28887849,6.412033345,24.16553164,25.42693721,6.349737784,26.66178957,8.329271982,32.06820261,66.79195428,7.303275766,4.666904104,69.90392181,4.6198464,28.76873265,13.91483172,21.76112348,9.493596554,19.59964743,5.11141756,8.054442514,14.33645211,39.21251104,20.86011146,31.38606049,34.6745633,9.596105187,3.190583197,19.2776174,69.30888453,33.92637487,6.273593124,32.18904668,12.77949779,12.98319425,7.063123107,15.20119099,2.519992428,5.197484383,38.51009033,7.745935547,6.762737412,50.81413058,11.85305717,5.46390468,19.19619754,3.006613441,1.538152016,21.37615899,9.683280754,12.62538755,0.747879196,17.7156332,1.77270208,71.08282722,17.67001103,14.33032344,25.11220471,14.52390923,71.44521742,69.55694088,25.54090264,14.29538235,3.656586951,1.608382283,7.11610437,30.46179128,6.357855925,4.392769435,49.26180273,0.123401691,3.099655635,29.65956288,11.69880505,12.23906305,35.18571902,32.01534384,35.10984363,6.915175822,39.62806627,6.837142403,0.900099519,47.17951014,4.156688541,15.18600798,5.087412092,13.9719941,49.31595414
33.70333005,6.395936911,24.12952001,25.24559752,6.548139986,26.16698008,8.220965466,32.02906879,66.52995522,7.266068251,4.599359411,69.77858363,4.662738784,28.6906466,13.67378524,21.80434996,9.49857298,19.16067459,5.123468549,8.060683779,14.2554889,39.37920464,20.92974021,30.90900737,34.89323423,9.573024613,3.350558615,19.28249462,71.05488279,33.19433213,6.182623621,31.87626774,12.76168126,12.82364247,7.277121253,15.16965766,2.576603913,5.013668823,38.20270681,7.767789668,6.718965241,50.68620716,11.83647704,5.479943034,18.82883409,2.997769194,1.530048923,21.00749159,9.638370288,12.53588123,0.744586609,17.81851573,1.772095725,71.2178879,17.64664772,14.43336327,25.05187651,14.51353388,69.48596885,69.54516538,25.49020622,14.24357104,3.660465005,1.605298053,7.125605457,30.20542524,6.375270263,4.370928242,48.29324986,0.12655863,3.092573714,29.41341597,11.60120779,12.194844,35.19303455,32.01532501,34.56411167,6.964485152,39.71541093,6.758654018,0.896170835,47.00250649,4.052309995,15.23778067,5.09982347,14.09181674,49.30211382
33.59093723,6.415067043,24.21722884,25.40244335,6.577424942,26.38794369,8.188966972,32.06975404,66.34425092,7.251465202,4.633417245,69.43813229,4.686026043,28.8560604,13.51634641,21.6030608,9.425674456,19.1374289,5.202927279,8.087456702,14.23173641,39.41805884,21.05974126,31.4380039,34.93524597,9.440868414,3.325391795,19.2404034,72.4077298,33.25864033,6.077827509,32.02432559,13.01037177,12.80041592,7.161758427,15.09353713,2.56622918,5.023774824,38.23982376,7.796657873,6.764333554,50.85678198,11.87408192,5.442692,18.70222546,3.019338274,1.562735349,21.13965619,9.56000196,12.39194081,0.739210264,17.62156157,1.819822145,71.22078995,17.73889207,14.5618911,25.78725767,14.53384232,68.65589565,68.20133615,25.38652761,14.28161156,3.651442405,1.6348872,7.184237089,30.47153846,6.48144,4.328702666,48.33610911,0.12490496,3.122624003,29.37797566,11.59831772,12.16520574,35.55736007,31.91596512,35.19432244,6.938437589,40.05239116,6.761942332,0.907444619,46.90893182,4.04318978,15.06703688,5.199058811,14.11263835,48.79800265
32.73482051,6.400398043,24.34396301,25.53393613,6.523280938,26.07234381,8.218743494,31.87756194,66.84572539,7.138381046,4.563614367,69.02629948,4.70236522,28.98809378,13.47289999,21.5177457,9.473974855,19.01927091,5.239638333,8.118598336,14.3815751,39.21394585,20.80150489,31.31612236,34.98617718,9.527560518,3.327342259,19.2516886,70.99395985,32.73349721,5.94951688,32.1546021,12.89633925,12.72774904,7.003649682,15.12307116,2.572603649,5.047821671,38.42556731,7.746437354,6.747200864,50.6666404,11.69439072,5.401998091,18.64000128,3.007711846,1.560148623,21.093136,9.475345245,12.29856621,0.732826844,17.65758102,1.792500034,71.22125192,17.68483183,14.55154634,25.80238284,14.36283155,67.31817536,68.98083235,25.32026305,14.17347116,3.621122234,1.614551082,7.248893086,30.37206895,6.33149665,4.280726048,48.32052228,0.13187637,3.054662503,29.47959507,11.55642775,12.29654864,35.10751857,31.75180922,35.04924772,6.897596139,40.23785286,6.719144092,0.90715517,46.87501048,3.992810711,15.18027781,5.188981952,14.06410765,48.76243521
32.94816481,6.460229702,24.6724813,25.61779188,6.493825795,25.89728346,8.215722817,32.07677046,67.12565872,6.997136929,4.623039074,69.0009299,4.744111035,28.70895244,13.59633667,21.76450737,9.5346271,18.80903956,5.271359558,8.18758267,14.58844824,39.42668296,20.52337038,31.73477122,35.58190296,9.686308529,3.326119344,19.26326081,70.24001481,32.5218347,5.822220496,32.46599523,12.76998053,12.80321647,6.950778181,15.08650262,2.547320668,5.047588917,38.48141077,7.750436942,6.786905959,49.69516156,11.86856732,5.382065801,18.93801218,3.033391319,1.580587455,20.81052751,9.524101625,12.49525794,0.737424996,17.80513713,1.781941552,71.40155784,17.72129274,14.69722939,26.11080711,14.47719898,66.390166,68.40579971,25.60300646,14.14330314,3.639261312,1.605249274,7.285814358,30.40000583,6.325177695,4.288504026,48.58825309,0.131422277,3.097347233,29.46876029,11.60085527,12.29202923,35.2244151,31.94579896,34.49206571,6.919378934,40.26932403,6.821109759,0.912571534,46.85778227,4.106540517,15.22688112,5.21184423,14.15628843,49.15089582
31.69236175,6.291208693,24.42701253,25.25088728,6.263437908,25.46336893,8.008137588,31.29637186,66.55635074,6.807061636,4.418136967,68.93327991,4.557459225,27.1311561,13.48480262,21.61224912,9.356055059,18.55751101,5.171084271,8.012341513,14.35323217,39.00707218,20.2541558,31.94660603,35.34255297,9.49258484,3.320784799,19.10203992,69.3642289,31.92609791,5.67456049,32.14686912,12.4806326,12.49262137,6.879694166,14.80172176,2.493018442,4.939059928,37.9539997,7.618381864,6.594592642,49.76181702,11.82523367,5.333615896,18.70066523,2.957214384,1.511037671,20.30672481,9.352361183,12.31450627,0.727818834,17.72531436,1.680904554,70.99843005,17.3390133,14.24013901,25.81501155,14.35841644,64.05168544,67.53913581,25.44855083,13.92957595,3.537850732,1.586251892,7.2678888,29.66810216,6.229344792,4.26295338,47.74293059,0.127242754,2.969267579,28.94424016,11.35546412,12.15720655,34.179785,31.75767665,33.26719627,6.93816312,38.9115363,6.751581315,0.890605942,46.43518378,4.05945693,15.0044839,5.161311724,13.82580403,48.47414692
