ADS.DF,AIR.DF,ALV.DF,BAS.DF,BAYN.DF,BEI.DF,BEI.DY,BMW.DF,BNR.DF,CON.DF,DB1.DF,DBK.DF,DPW.DF,DTE.DF,EOAN.DF,FME.DF,FRE.DF,HEI.DF,HEN3.DF,HNR1.DF,IFX.DF,MBG.DF,MRK.DF,MTX.DF,MUV2.DF,PAH3.DF,QIA.DF,RWE.DF,SAP.DF,SIE.DF,SRT3.DF,SY1.DF,VOW3.DF
84.97835521,35.14642744,123.6458226,83.15130394,86.12346087,78.63485367,77.99512984,82.57555249,41.17812758,101.7160896,54.80386141,39.2304244,19.79177598,11.06594288,22.17154864,69.07737959,37.15132193,54.73477124,81.1425711,71.71304179,7.318440661,48.00359705,63.62437363,85.11781501,163.6285623,65.69963775,18.57463741,45.17729716,73.80493873,99.54563458,21.6015547,35.4432593,200.6813667
84.01072212,34.88487615,121.1262657,81.60354544,83.74544665,76.45024317,76.35943045,82.86980735,41.1624655,100.5271262,54.73704901,37.63714118,19.42880651,10.91031728,21.69272932,67.89594048,36.51733077,53.82252652,79.66066479,71.43507857,6.966998621,47.06912966,62.83409046,83.60270439,163.7621996,64.88633009,18.50110978,43.94824171,72.27029981,97.73009436,21.65538099,34.34383697,198.5089381
82.03910409,33.35932036,119.5914605,80.99180181,83.0413762,75.44020676,75.42872598,81.20738535,40.25761093,97.96804881,53.71091675,37.0831752,18.75449229,10.79958725,21.30960371,67.13577574,35.82424387,55.13963606,79.19059496,71.01627945,6.847647574,46.01879401,61.78892127,83.06472046,162.45304,63.46320171,18.4809946,42.72763701,71.62731208,98.95284462,21.43397883,33.94228887,197.4056375
81.65931185,33.56095944,118.9052514,80.12698172,82.33580439,75.95797381,76.03057799,81.69879832,40.72966597,97.42205942,53.66849343,36.13980863,19.01210265,10.66134927,21.03610312,67.01874452,35.96160997,53.48507237,79.20860265,70.3967491,6.820970767,46.07562569,62.05172762,83.38652685,161.8945629,64.09292382,18.42846702,42.31804142,71.07566178,98.12784838,21.35747211,33.32658808,196.7955151
82.1074356,33.26685633,120.0914431,80.62919135,82.95087444,76.1664712,76.25297775,81.15204711,40.7658291,96.79701074,54.14292181,36.26214555,19.10904202,10.65557127,20.81118557,67.63667114,36.14485285,53.12901418,79.85317673,70.54736205,6.729700572,45.93624914,62.70643398,81.41919968,161.7405295,64.58985963,18.06587483,42.48998093,71.3933452,97.7455296,21.38658133,33.35590718,198.0109441
81.46718521,33.26645534,120.3557465,81.59929073,83.24133688,76.43447315,76.3798526,80.54498709,41.04251627,95.84001129,54.12515416,36.63451088,18.94697957,10.59257593,18.7462808,67.20995146,36.3353681,52.50813183,79.79681258,70.52656205,6.609086531,45.92826094,62.52084076,81.26394595,162.5088382,63.38524272,17.91998621,41.7923421,72.04831598,97.67259425,21.42560931,33.31091393,197.8915223
80.65712576,32.88083563,120.3685931,80.86430718,83.16910517,75.7750163,75.33523242,80.20336032,40.73720599,95.3466699,53.42738586,35.85763863,19.22338544,10.59421566,18.02732582,66.86113095,36.27873805,51.25515855,79.51699241,71.17889347,7.02891573,45.45662084,63.06195751,80.7244915,162.9615345,62.24340023,17.84556543,41.90148932,71.52207742,96.13345088,21.59300707,33.40196681,196.3774829
80.21096242,31.88741086,120.1185788,80.1715167,81.8764625,74.75600111,74.75600111,79.56456159,40.01793716,95.09599563,53.10284586,36.29731508,18.98484318,10.65161677,17.90199455,66.10339162,35.93924974,50.17241062,78.15978499,70.85978196,6.939901788,45.17171131,63.05907277,78.88380482,161.3635323,61.51750859,17.62192994,41.54779487,70.35334981,94.82063906,21.13845223,32.79084508,194.5564693
80.397,32.28269402,118.0186321,80.22201566,82.38109246,74.41304663,74.38750147,79.11207853,40.05008263,95.60275558,52.88614158,35.31554296,19.12821466,10.52205077,17.87394738,66.23859592,36.00845538,49.22807489,74.88563206,70.63236317,6.872924887,45.54446304,61.92082551,78.93964871,159.6878946,61.27133985,17.90613428,40.64234713,71.76401369,95.36505788,20.75544126,32.61478108,193.8238899
82.80273975,32.57996653,120.3770601,81.85793092,83.19583633,75.22896857,75.04918714,82.78233902,40.00493988,99.00729496,53.41166241,36.642772,19.19326222,10.58287892,18.07632222,65.95811163,36.00257157,50.58743628,76.24135482,70.91166399,7.244809401,46.28543225,63.07268332,80.53825867,161.849195,64.21129909,18.09493789,40.8014609,73.02186455,96.43552788,20.93981975,33.02368241,199.9271584
82.84491757,32.43452458,121.9266154,84.01945174,84.21857298,75.41557359,75.59705766,83.88142161,40.34403449,99.94403903,53.28985488,36.02036845,19.43668728,10.56058305,17.94775115,65.72662526,35.95212022,50.42572967,77.02081289,71.66192088,7.223576836,46.31677717,63.91114562,80.85114902,162.8755541,64.84220998,18.34203166,40.51439945,73.7630462,97.09665636,21.04167097,33.61161487,202.8915115
83.28137916,32.65911315,123.128316,84.05013035,85.38365742,76.20118068,76.17043063,84.80991278,40.30267813,102.5129715,53.49739547,35.97089329,19.56728035,10.7356104,17.99390291,65.97294606,36.00792147,50.12129648,78.05771481,72.36511223,7.491480368,46.95788532,63.67822376,82.44472161,163.6607226,66.76604104,18.57021005,41.16150134,75.3760544,96.20959608,20.76819783,33.64439593,206.2815699
84.13000432,32.43818894,124.1837694,85.48882673,86.73632082,77.08521078,76.90137767,84.30483862,40.45099882,103.1650879,53.70626638,36.45243572,20.07637605,10.86800814,17.97065126,66.0770781,36.91574659,50.6505229,80.24379796,72.87504676,7.565439779,47.12684059,64.28566938,82.98329705,166.1337151,67.7135785,18.78195951,41.39716088,76.11719444,97.16737179,21.08103045,33.98984329,207.4357456
84.69471561,32.22492964,126.3533415,86.83429027,88.43910001,77.17659524,77.43406511,84.62391139,41.89974642,103.3741551,54.77671605,37.01824632,20.32338464,10.80729803,17.95208708,66.28948154,37.078623,50.90179442,80.76701265,73.08024952,7.60051073,47.72075411,64.6249388,85.03843789,167.2009373,68.26942489,18.96613219,41.63674095,76.79425247,97.5531474,21.19080065,34.22804527,208.6149668
85.77116114,31.80334354,127.2911488,87.40831716,88.52969773,78.15572836,78.13758094,85.91245172,41.62148354,103.6593266,55.85514869,36.72271868,20.53639175,10.8923373,18.04241853,66.69822872,37.0609087,50.74924405,80.85839684,73.53591518,7.60506283,47.91046996,65.12782926,85.94356157,168.8150252,69.80273281,18.95302986,41.48239657,77.41168437,98.1015514,22.2789324,34.58767539,211.8710618
86.67198223,31.80792487,128.0607483,88.02600861,88.67183501,78.74663973,78.61669478,86.58751801,41.68244162,105.5152994,56.28565511,37.43259203,20.67684045,10.85300223,17.9583921,68.75257362,38.2272054,52.1482079,82.69176841,73.74375915,7.67194985,48.19918087,66.10949333,86.21587545,170.7554611,70.97593171,19.26719763,41.37447209,77.2600695,98.9737407,23.48664011,34.77716698,212.8238392
86.58243293,32.26982285,127.8774045,88.36262281,89.25000089,78.01268163,77.96093193,86.95632455,42.22646626,106.7260059,56.33214235,36.60774195,20.52134587,10.77687625,17.89246081,68.15824389,38.34174522,51.49095736,83.42181964,73.48199488,7.569688229,47.77791596,65.91618788,85.88898687,171.0237218,69.86210295,19.2765067,40.9353111,77.27136709,99.47936526,23.12564982,34.76674616,212.1737942
87.16615687,32.75477139,129.0026507,88.84997059,89.06818043,77.72722264,77.91359402,87.68514942,42.56424818,107.2968552,56.65431337,37.29369123,20.63157147,11.00108886,18.1569736,67.77576708,38.1146313,53.39022559,83.09834249,73.29054821,7.668406056,48.72835241,66.58894373,87.77315813,170.1286036,71.96782906,19.35389206,41.48057622,77.78416945,99.26476613,23.32269665,34.77638325,214.7477257
88.04445068,33.5208443,129.1908653,89.6471701,88.79844257,78.25293808,78.25423583,88.70111143,42.90784868,110.0283106,56.24442091,37.47625202,20.74970111,10.99322772,18.06465942,68.58990259,38.41893655,54.37696079,83.45171866,73.70173402,7.656716276,49.28070235,66.63938657,88.95936338,170.3281957,73.97166571,19.15165358,41.58245812,77.72215894,99.78738772,23.05125811,34.68622248,216.5942282
87.39025404,34.37064892,129.8810695,90.14463741,89.77379004,78.66695683,78.65395832,88.37684062,43.10525483,109.764582,56.99844773,37.38331259,20.87560024,11.05392929,17.96393495,69.17154837,38.71383964,54.78870175,84.17182401,73.90690402,7.650920487,49.55420349,66.70833153,89.66239284,171.7505564,74.07848429,19.20425237,41.68360825,79.00491798,100.1380186,23.44449493,34.59292336,216.3601283
86.88209296,34.46913318,128.970447,88.93178341,89.36030812,78.43809112,78.17994371,87.55069476,42.30907008,109.7771869,56.7149864,37.78774723,20.50852114,11.07710545,17.93995439,69.09315481,37.94896029,54.58785173,81.38097161,72.3458122,7.397214089,49.38230917,66.2735397,88.13281717,170.4095603,72.90599208,18.87251192,41.56818701,78.86403435,99.43593068,22.67825014,34.22905609,213.8622234
87.40950169,35.71227246,133.105329,91.20034356,90.65366564,79.53954101,79.3416782,89.45888872,43.2568733,111.3862817,58.11401202,39.2403892,21.14904519,11.35287035,18.5925528,70.49943799,38.26653726,55.4906918,82.72107024,73.70717421,7.573821635,50.25322379,67.389978,90.1428913,173.4339637,73.53682874,18.87362282,42.42650465,79.27616071,101.7721144,23.20013567,34.54606117,215.6835711
88.00836008,38.41324671,130.5444056,91.76004165,93.33023342,81.00417576,80.6657273,89.68230786,44.32537939,112.3805694,58.48755261,38.9602526,21.47514276,11.10738186,18.32064631,70.99185108,38.16666284,55.92893453,82.98128973,74.83369845,7.559553417,50.43927439,69.58448046,90.12921664,173.7978573,73.51257338,18.86516937,41.57427692,79.51186633,101.6825925,22.88774038,34.56878584,216.1365834
87.55220334,38.5895134,133.2953186,90.89495948,91.82893436,80.57364882,80.35321881,89.50625047,44.05137984,110.9540896,57.603546,38.1240171,21.4270928,10.87757225,18.02339425,69.99949198,37.81891604,55.93346458,80.2507837,74.18247542,7.530926172,50.34102577,67.60717813,89.26377747,173.7507071,73.26055935,18.67884934,41.00646353,79.25106881,101.2105649,21.46378791,34.34040095,216.1510663
88.36533899,38.28829122,132.9106799,90.98276819,91.76464127,80.30654811,80.11036998,89.51917612,43.91640932,110.541211,57.86351244,37.49738362,21.47117956,10.84271336,17.89996329,69.88845714,37.81036517,55.3893449,80.40721846,73.94753743,7.479291027,50.16739296,68.11188352,88.44923095,171.694579,72.51879279,18.4985647,40.23716602,79.2185339,101.054708,22.16657938,34.41893583,216.621951
87.8950083,38.02502273,133.0914623,92.3886393,92.11257608,80.37412991,80.56697294,91.30147051,44.00445109,110.6064821,58.50003497,37.69460107,21.24638438,10.95451982,18.42751102,69.7664687,38.3425019,55.26441357,80.34695069,74.34940286,7.526055384,51.06975398,67.79015115,88.97570585,172.9763202,74.22515499,18.48174003,41.33829905,79.43191696,102.8543214,22.14976988,34.71562916,220.0093129
89.99622502,38.26195379,135.2563968,93.11622594,92.74218998,80.89503017,81.28389231,92.77808495,43.91111928,111.8843515,58.52440246,38.11902419,21.44204052,11.16775653,18.53662907,69.78709858,38.48733776,56.31218005,80.82740197,75.04909263,7.547046833,51.89163685,67.92082041,88.4082629,175.5732074,75.69156052,18.4527441,41.65506859,79.72194103,103.404946,22.43435428,35.05351599,221.3522955
88.6044308,38.22708051,135.4096332,93.32285528,93.03595939,80.15439916,80.27856823,92.13867451,43.60556159,111.1496119,58.79078474,36.87298418,21.5309159,11.13600458,18.47766394,69.70982022,38.26629179,56.06167939,79.6119764,75.7235241,7.554707332,51.66740153,67.47085592,88.50248147,176.4965233,74.76023356,18.41871631,40.45689551,78.88003244,103.6684911,22.70176483,35.41824555,221.9489363
89.18575481,37.98195016,135.7478585,93.93202803,93.1338803,80.00038936,79.91934587,93.78693403,43.96387529,111.7223829,59.21403938,36.27546168,21.42293359,11.16439537,18.46876738,69.2268328,38.74179831,57.24285238,79.4605351,75.38352431,7.601095784,53.00506174,67.08898376,89.11647569,176.9911559,74.89987763,18.17871009,40.8485371,79.67229391,103.7405134,22.19127823,35.44999444,222.4774725
89.53875984,38.29967942,136.4388243,94.62397602,93.57350512,80.43301172,80.02898445,94.26206234,44.26757016,112.7986229,59.62363329,36.52235425,21.55689468,11.19958325,18.68264205,68.94521357,38.55275578,57.89039579,80.48433766,76.20585997,7.751532945,54.41997264,67.0593143,88.87810287,176.9442031,75.68338822,18.48694546,41.1120777,80.34483639,104.7654553,22.30177883,35.50438978,224.7154924
88.84115458,39.32024189,137.3167223,95.71357347,93.98651617,80.30197662,80.4678626,94.59186832,44.5434119,112.4206608,60.19949308,37.30485897,21.77055916,11.26049785,18.86097185,68.73603793,39.03454938,58.00742844,82.39134995,77.15672591,7.979641937,54.85559494,66.6907692,89.42043893,180.6327097,76.5260959,18.73050122,41.80063216,80.44284804,105.5074287,22.35840112,35.71551336,225.9867247
89.24538774,39.68592603,138.8775948,96.56622095,93.19625691,81.28042701,81.47485564,95.03195419,44.01533585,112.2197099,61.07307564,37.93196814,21.95985435,11.36944576,18.91380577,69.12136292,39.08676841,60.78209401,83.24455299,78.91024939,8.282395228,54.44133982,65.72613639,92.29275896,180.2128576,75.23197709,19.19076738,42.01377905,80.6151372,106.1811798,22.27702433,35.99178201,226.4366118
88.94869006,39.53024977,139.3245646,95.63881173,94.23483964,81.57393005,81.6666277,95.42560714,43.90332752,113.6274524,61.44529796,37.79216888,22.06204017,11.44021399,19.00831481,69.36697409,38.88970903,61.79357627,82.52871583,79.10419987,8.223605611,54.47973186,66.6760938,92.54138604,180.2810339,76.10476883,19.47815945,42.1204869,80.911804,106.7016139,22.06905871,36.09381554,228.2613364
89.07301856,39.84504461,139.0112594,94.23931712,95.01955254,81.3394426,81.52858256,96.31588874,43.48010307,115.6068423,61.52074887,37.16719308,22.01827245,11.42246656,18.59655858,68.93688714,38.73705477,60.52611075,82.04441882,78.5287963,8.193860626,55.0357612,66.62885053,92.04635168,181.6814995,75.93903373,19.50548853,41.40048934,79.92816749,105.4196052,22.48252509,35.98553124,227.1134476
89.07301856,39.84504461,139.0112594,94.23931712,95.01955254,81.3394426,81.52858256,96.31588874,43.48010307,115.6068423,61.52074887,37.16719308,22.01827245,11.42246656,18.59655858,68.93688714,38.73705477,60.52611075,82.04441882,78.5287963,8.193860626,55.0357612,66.62885053,92.04635168,181.6814995,75.93903373,19.50548853,41.40048934,79.92816749,105.4196052,22.48252509,35.98553124,227.1134476
89.07301856,39.84504461,139.0112594,94.23931712,95.01955254,81.3394426,81.52858256,96.31588874,43.48010307,115.6068423,61.52074887,37.16719308,22.01827245,11.42246656,18.59655858,68.93688714,38.73705477,60.52611075,82.04441882,78.5287963,8.193860626,55.0357612,66.62885053,92.04635168,181.6814995,75.93903373,19.50548853,41.40048934,79.92816749,105.4196052,22.48252509,35.98553124,227.1134476
89.07301856,39.84504461,139.0112594,94.23931712,95.01955254,81.3394426,81.52858256,96.31588874,43.48010307,115.6068423,61.52074887,37.16719308,22.01827245,11.42246656,18.59655858,68.93688714,38.73705477,60.52611075,82.04441882,78.5287963,8.193860626,55.0357612,66.62885053,92.04635168,181.6814995,75.93903373,19.50548853,41.40048934,79.92816749,105.4196052,22.48252509,35.98553124,227.1134476
88.86598739,39.17592747,139.1475169,95.04664592,94.06867017,80.78124672,81.11204626,97.01688796,43.06520377,115.3828782,61.13175428,37.27237461,21.91877726,11.41919999,18.76294969,68.84599946,38.57029967,60.6196766,80.91356654,78.5847378,8.099295843,55.04504281,65.7530238,91.97682622,181.3972336,76.91353855,18.81124642,41.68868074,80.1593436,105.7191652,22.11699235,35.69062355,228.0333522
89.19122289,38.97025367,138.5049831,94.43316899,93.65190977,81.89249501,81.95341707,96.79720987,43.29439567,115.8234347,61.29289176,37.19556752,21.94651057,11.39374995,18.65671923,69.21408419,38.39281848,60.41481943,82.25802738,77.96831959,8.143690394,54.86164106,65.91634649,91.46520507,180.218054,81.46736497,18.86954913,41.32105062,80.51380226,105.3141141,22.12000601,35.84998459,228.1464995
89.19122289,38.97025367,138.5049831,94.43316899,93.65190977,81.89249501,81.95341707,96.79720987,43.29439567,115.8234347,61.29289176,37.19556752,21.94651057,11.39374995,18.65671923,69.21408419,38.39281848,60.41481943,82.25802738,77.96831959,8.143690394,54.86164106,65.91634649,91.46520507,180.218054,81.46736497,18.86954913,41.32105062,80.51380226,105.3141141,22.12000601,35.84998459,228.1464995
86.75622839,40.14621365,140.7724375,94.36967105,93.20595223,80.45144802,80.6443584,98.66192694,43.04247621,115.3056608,61.32334135,38.45707475,21.93182438,11.54203642,18.98994113,67.32050788,37.51846148,61.53189311,80.2924273,77.75200618,8.507608328,55.52820934,65.55498689,93.13660877,180.1756855,81.82397928,19.27226807,41.62693114,80.33153076,105.9221351,23.59241776,35.59326806,232.7307288
86.67278752,40.10578076,140.2345639,93.72886897,91.81567817,79.58278887,79.39233077,98.86341077,43.2226407,114.6662155,61.89888424,39.54040718,21.74353219,11.41705026,18.58271035,66.85601301,37.03196957,61.56884383,78.80921588,77.68342585,8.368416068,56.19688165,64.62465281,92.39696674,179.3815316,79.20969971,19.27983919,40.54539981,79.49538687,105.554491,23.90771025,35.58696654,228.1583742
87.13436225,40.58120507,140.2811947,93.28338741,92.81801324,81.97825775,81.71592733,96.53628468,43.51891233,114.3760652,61.77881504,40.32044862,21.71177761,11.58188826,18.66349807,67.09362945,37.62434768,61.13479385,79.59105089,77.18548089,8.317186119,55.74652693,66.90081659,92.9685909,178.2010576,79.83370653,19.47672239,40.76221306,79.73533262,105.4957868,24.33022874,35.17588666,228.5488244
87.69827452,41.81765071,137.4144808,93.30201484,92.78123813,81.62407094,81.62537778,94.47163881,43.99707182,113.5815956,61.46864024,40.56399678,21.82165479,11.87919763,18.84597459,65.47411227,37.49291708,61.96131983,79.35016512,77.23046671,8.442202057,55.66625988,67.26448639,93.7136702,176.4237272,79.71346732,19.71463275,40.64149253,79.97875633,105.5520943,24.18939189,35.28866597,223.979723
87.14637476,41.78424355,137.1088338,92.58371936,92.40769774,80.16688222,79.91486312,95.74244573,44.5952358,113.1474328,60.53681461,41.38257995,21.82642054,11.92455114,18.73820728,63.97106445,36.67073695,61.32421106,77.93135533,77.43515193,8.654831908,56.08534781,67.13762561,93.36458682,177.0806291,81.74298091,19.45887743,40.16374771,81.21282675,105.7841661,23.83317155,35.13642381,226.6866052
89.20264366,42.92529851,139.9449627,94.24729478,95.12530019,81.05002052,81.18134328,96.97854291,45.57390616,112.7306418,61.79598134,41.94701026,22.47078358,12.0166959,18.90119216,63.96877612,36.32162071,62.27882463,80.12014925,78.82151306,8.673934701,57.13203358,67.47801213,95.24216418,179.5898451,85.29214366,19.64336474,39.94997575,81.34052239,107.5891567,24.18898937,35.32847575,233.6019683
91.24903373,42.92272237,141.6117125,95.81215352,95.46247023,81.85956295,81.7887444,98.02356296,45.66994764,112.1912816,62.29360013,41.90373697,22.79689214,12.0658775,19.01277641,65.98685433,37.03101986,61.6295092,81.28900595,79.40496528,8.738741845,58.39056268,67.8715631,97.37684262,182.575567,86.72065512,19.59282042,39.80403377,81.6417625,108.0902194,24.65661399,35.77004881,235.5718941
91.4819235,43.07527041,142.0497671,96.48410936,94.8849622,82.40224691,82.19214975,97.28702844,46.72627728,112.3190118,62.9622378,41.8959161,22.5874519,12.00497843,18.78563006,66.43218642,37.25236742,60.83717864,81.28618939,78.15212858,8.882961414,58.65323874,67.15748999,95.56878161,180.6942624,86.03947034,19.76385314,38.67393565,78.3996953,108.1275066,24.84204867,35.6670037,235.1214704
